file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,omega,dN,dS
OG0010322,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.01083,-1135.763091,26,2.65383,0.32538,0.2163,0.6648
OG0006596,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49012,-5639.689362,26,3.43419,0.26189,0.0916,0.3498
OG0012130,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51731,-6668.055114,26,3.1725,0.17556,0.0753,0.4289
OG0005441,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.83573,-1840.525322,26,2.31704,0.41174,0.446,1.0832
OG0008454,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.83205,-3987.928735,26,3.22434,0.49625,0.2156,0.4345
OG0010266,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.70084,-3442.159986,26,3.78392,0.25284,0.1358,0.5372
OG0008459,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.90159,-7447.258237,26,3.05275,0.53741,0.2488,0.463
OG0008713,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54612,-2789.236287,26,3.77049,0.06795,0.037,0.544
OG0005224,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.92165,-2988.683856,26,2.92589,0.43226,0.2303,0.5327
OG0006788,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.74266,-14060.109212,26,2.20069,0.11515,0.0823,0.7145
OG0013235,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37498,-3802.954191,26,2.92256,0.05105,0.0203,0.3976
OG0007893,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64303,-2810.166455,26,4.10311,0.26621,0.1199,0.4503
OG0007668,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.48734,-1170.174787,26,1.85545,0.26623,0.2841,1.067
OG0006126,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76616,-2465.144516,26,4.14331,0.59873,0.2118,0.3537
OG0012395,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.23903,-19801.348397,26,2.16062,0.14986,0.1748,1.1664
OG0013559,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.27876,-1845.838408,26,2.4274,0.46979,0.3182,0.6774
OG0011969,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.75299,-4454.216867,26,2.94957,0.51205,0.2008,0.3922
OG0009992,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.92017,-5569.365903,26,2.61633,0.3998,0.2211,0.5529
OG0005776,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.66482,-5717.848452,26,3.60859,0.21908,0.1135,0.518
OG0010443,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.78795,-2494.383947,26,2.385,0.38667,0.1855,0.4798
OG0006284,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.38023,-5033.307219,26,2.74355,0.17647,0.0556,0.3152
OG0010134,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.92508,-2531.788239,26,3.07814,0.3643,0.2016,0.5535
OG0006287,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5109,-2749.465392,26,3.36235,0.14815,0.0627,0.4232
OG0007209,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.3031,-1181.767627,26,3.35816,0.10955,0.1947,1.7771
OG0011990,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.16483,-2031.647673,26,1.87065,0.2731,0.234,0.8568
OG0011732,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45696,-6787.067485,26,4.66049,0.14282,0.0511,0.3576
OG0006987,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9089,-1887.286263,26,7.55384,0.29582,0.1714,0.5793
OG0005517,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61578,-4566.55873,26,2.98251,0.20838,0.1029,0.4937
OG0012868,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63706,-8543.218025,26,2.99192,0.3003,0.1309,0.4359
OG0005858,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46791,-4964.577597,26,4.46341,0.22319,0.0797,0.357
OG0013239,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.39614,-2497.686287,26,3.56977,0.17987,0.0565,0.314
OG0010580,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50309,-1664.69643,26,4.15727,0.25552,0.092,0.3599
OG0006377,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.3556,-2090.491495,26,3.82891,0.0624,0.0232,0.3717
OG0012374,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.01994,-6971.487843,26,2.45445,0.13319,0.1258,0.9444
OG0005408,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.62309,-3018.908846,26,3.36395,0.1636,0.2318,1.4168
OG0007367,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49837,-3880.661318,26,2.61328,0.12454,0.0603,0.484
OG0012421,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.10078,-5292.525804,26,2.78001,0.26885,0.2147,0.7984
OG0010733,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.10068,-2182.2346,26,2.7709,0.94761,0.3614,0.3813
OG0010441,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54219,-4673.904821,26,3.84536,0.22548,0.0915,0.4058
OG0007172,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45305,-929.701181,26,3.7208,0.0963,0.0432,0.4484
OG0005193,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.30355,-21142.840333,26,3.17204,0.09168,0.1308,1.427
OG0011875,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.91719,-4468.791766,26,2.27354,0.4365,0.2309,0.529
OG0010497,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.30713,-5130.893905,26,2.17719,0.08996,0.0311,0.3456
OG0013052,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45705,-2533.207068,26,5.45219,0.25695,0.0814,0.317
OG0011759,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56969,-3633.992,26,1.97325,0.18042,0.09,0.4991
OG0013909,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62779,-4918.165494,26,3.27083,0.24273,0.1139,0.4691
OG0010831,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.4983,-4461.003289,26,1.8324,0.20434,0.2512,1.2293
OG0013534,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.7758,-2504.278872,26,2.2454,0.21785,0.1383,0.6347
OG0013446,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6092,-2628.432934,26,3.25592,0.07047,0.0619,0.8777
OG0009579,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.4432,-2465.057545,26,3.19828,0.18144,0.0667,0.3676
OG0005089,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.12381,-2771.370917,26,2.05084,0.24781,0.2086,0.8416
OG0011746,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52728,-7619.22383,26,4.03506,0.25342,0.0977,0.3853
OG0010813,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.90543,-5320.918426,26,3.48878,0.11047,0.1038,0.9398
OG0009723,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.54626,-1392.391801,26,3.75358,0.58113,0.4263,0.7335
OG0010718,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64394,-3309.648328,26,3.9533,0.3855,0.1577,0.4092
OG0010407,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5877,-2790.27025,26,2.66301,0.08311,0.0581,0.6987
OG0008024,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.84357,-5356.567694,26,3.88711,0.35678,0.1823,0.511
OG0011289,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.41667,-448.69,26,2.73501,0.2108,0.0628,0.2981
OG0012142,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.18973,-1713.019166,26,2.2511,0.55272,0.3279,0.5933
OG0007298,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.77969,-6235.757464,26,2.53591,0.31073,0.1698,0.5465
OG0010946,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56719,-4519.690904,26,3.5122,0.18021,0.0838,0.4648
OG0011093,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.44662,-1805.466274,26,3.40273,0.01639,0.008,0.4873
OG0011409,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.39942,-4929.317078,26,4.24972,0.12466,0.0441,0.3536
OG0011585,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.33072,-1891.591552,26,1.45798,0.2499,0.2583,1.0336
OG0011698,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52746,-3327.165865,26,2.44794,0.13529,0.0654,0.4831
OG0009851,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56508,-2476.802378,26,4.07613,0.13374,0.0656,0.4906
OG0005711,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5592,-2837.601712,26,4.00425,0.28943,0.1076,0.3719
OG0009861,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.74073,-8438.807343,26,2.5396,0.59345,0.4896,0.825
OG0011087,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.48275,-3384.17267,26,1.98947,0.88032,0.8015,0.9105
OG0006948,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47619,-2242.075167,26,1.74337,0.04106,0.0248,0.6033
OG0007492,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37169,-1874.382523,26,3.81248,0.00716,0.0029,0.4058
OG0007717,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.73989,-9804.836417,26,2.66279,0.29184,0.1483,0.508
OG0007182,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62222,-2756.314985,26,3.9905,0.24321,0.1085,0.4463
OG0006864,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.62459,-6288.949759,26,3.00483,0.36202,0.3732,1.0309
OG0011940,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.61527,-3680.043084,26,1.77801,0.35517,0.373,1.0502
OG0011305,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.04996,-3526.648747,26,2.5553,0.40692,0.2518,0.6187
OG0006442,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9739,-4497.47658,26,3.82584,0.38513,0.2202,0.5718
OG0011196,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.84977,-2802.490117,26,2.40813,0.24766,0.1572,0.6345
OG0006375,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.18897,-1208.990715,26,8.24098,0.07978,0.0167,0.2094
OG0009025,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.57157,-4027.866952,26,2.73977,0.03568,0.0251,0.7028
OG0010800,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71909,-3797.932305,26,2.62188,0.07082,0.0544,0.7675
OG0012170,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9824,-10512.561812,26,3.56425,0.29489,0.1956,0.6634
OG0013602,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.72043,-1800.723103,26,2.26022,0.24238,0.1326,0.547
OG0010346,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45538,-3639.530501,26,4.15557,0.16917,0.0681,0.4024
OG0006470,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.65635,-8004.373564,26,2.62635,0.34695,0.1501,0.4326
OG0013735,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46346,-4821.842355,26,4.06421,0.11422,0.0472,0.4133
OG0012776,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46081,-2587.197789,26,2.085,0.12283,0.0572,0.4657
OG0013155,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.79281,-8753.987068,26,3.34569,0.52401,0.2113,0.4032
OG0012259,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49469,-3932.332319,26,4.86501,0.23986,0.0881,0.3672
OG0008570,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.14604,-3403.113269,26,2.46682,0.50761,0.3114,0.6135
OG0007945,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.16397,-1424.904752,26,1.11703,0.22671,0.224,0.9879
OG0012185,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.06186,-3222.111864,26,1.69729,0.26347,0.2111,0.8011
OG0006716,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.12009,-1579.590523,26,1.43172,0.50489,0.5753,1.1394
OG0005502,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37679,-2651.433812,26,2.27561,0.14613,0.0503,0.3443
OG0010701,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.26297,-4915.363243,26,3.02599,0.60364,0.3585,0.594
OG0008699,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.44729,-3143.511785,26,2.16898,0.51923,0.3925,0.7559
OG0008132,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68867,-3675.993269,26,2.77729,0.28212,0.131,0.4644
OG0005474,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76215,-2940.090855,26,2.9603,0.21601,0.1315,0.6086
OG0011498,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56429,-7336.057381,26,3.43367,0.26406,0.1078,0.4081
OG0011958,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48797,-2528.968017,26,3.16081,0.17983,0.0722,0.4018
OG0006567,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51009,-2500.365967,26,2.61922,0.0056,0.0034,0.6092
OG0009344,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,6.72415,-11457.543926,26,1.86307,0.20641,1.2349,5.9827
OG0006614,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55439,-3737.304792,26,3.28883,0.18896,0.082,0.4339
OG0009681,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.52712,-14516.724648,26,3.60828,0.4364,0.3699,0.8476
OG0007255,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.69742,-972.630329,26,1.90791,0.01992,0.0182,0.9157
OG0013090,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.28392,-2126.625553,26,2.66081,0.14082,0.1723,1.2237
OG0006997,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.4979,-4832.6998,26,2.64738,0.34726,0.3288,0.947
OG0012852,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51995,-5782.125607,26,2.25234,0.15103,0.0764,0.506
OG0011571,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00715,-2483.850543,26,3.25309,0.47698,0.2584,0.5417
OG0010997,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.69674,-1368.340717,26,4.39477,0.40036,0.1645,0.4108
OG0008435,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.20059,-3159.190678,26,1.43826,0.20304,0.2101,1.0349
OG0007626,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.18042,-4435.03901,26,2.4368,0.55602,0.3234,0.5816
OG0006475,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.70669,-1457.804117,26,4.20561,0.08493,0.0576,0.6786
OG0005978,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46944,-19844.756511,26,3.38976,0.20083,0.0808,0.4022
OG0005114,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.36458,-5120.524187,26,4.12945,0.13937,0.0501,0.3597
OG0012385,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00838,-9704.854842,26,2.44409,0.0767,0.0923,1.2028
OG0006486,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59009,-6981.619579,26,2.81096,0.19178,0.0966,0.5039
OG0013189,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.44945,-4498.023808,26,5.33883,0.19578,0.0715,0.3652
OG0011560,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67293,-11338.12954,26,3.04899,0.29182,0.1359,0.4656
OG0010986,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51239,-7249.000558,26,3.69378,0.19073,0.0822,0.4312
OG0011797,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56301,-2393.651019,26,4.42244,0.11445,0.0556,0.486
OG0007548,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.40959,-4692.884474,26,4.52319,0.16711,0.0629,0.3763
OG0007194,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55458,-3055.120176,26,4.27751,0.09219,0.0485,0.5264
OG0009670,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.98452,-4448.816009,26,4.95018,0.05019,0.0852,1.6969
OG0010978,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68436,-3920.670049,26,4.14471,0.28167,0.1315,0.467
OG0010281,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63713,-2358.975924,26,4.16612,0.26485,0.1155,0.4362
OG0005439,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9537,-3255.854425,26,3.58987,0.13542,0.1116,0.8241
OG0007379,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52012,-2268.663349,26,2.95576,0.19978,0.0822,0.4117
OG0009272,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.728,-5352.223886,26,4.01042,0.19588,0.1036,0.529
OG0005835,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,3.25942,-3037.098299,26,2.1615,0.84757,1.0367,1.2232
OG0011669,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.08503,-6908.140189,26,2.70323,0.1369,0.1454,1.0624
OG0009519,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68971,-2234.228902,26,3.43569,0.10256,0.0684,0.6665
OG0012939,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.57105,-6007.948979,26,3.59226,0.19676,0.0865,0.4398
OG0010916,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.39066,-1602.896056,26,2.72144,0.0649,0.0264,0.4068
OG0009273,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.42402,-1645.329237,26,1.56357,0.60421,0.7078,1.1714
OG0013739,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.70807,-2869.353698,26,2.533,0.19312,0.1141,0.5906
OG0013533,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.57664,-3710.00355,26,3.01963,0.14471,0.0733,0.5065
OG0008706,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.44078,-1257.827526,26,4.63694,0.14848,0.0546,0.3677
OG0013437,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.92106,-2369.413495,26,2.318,0.31876,0.1963,0.6158
OG0012145,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.78589,-3497.319753,26,3.16185,0.31799,0.1641,0.5161
OG0007546,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.00103,-4537.503859,26,2.50794,0.61243,0.5849,0.955
OG0005890,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76163,-4229.757399,26,2.59326,0.49285,0.2029,0.4117
OG0013260,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.34705,-2267.394572,26,2.09772,0.21988,0.2317,1.0536
OG0010953,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61054,-4261.497844,26,3.06673,0.20925,0.1039,0.4963
OG0010037,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.42779,-1544.78848,26,2.92852,0.16574,0.0647,0.3905
OG0006736,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59661,-2073.728095,26,3.15627,0.03522,0.0227,0.6441
OG0011362,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.92686,-8531.878308,26,2.61163,0.38761,0.2167,0.5591
OG0005975,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6069,-3576.639319,26,2.88339,0.09348,0.0534,0.5708
OG0012174,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.41628,-1545.33615,26,2.58434,0.13667,0.0521,0.3815
OG0010476,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.28204,-3284.971491,26,4.3013,0.10115,0.1841,1.8202
OG0008073,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.34158,-2708.553069,26,3.21026,0.05863,0.0228,0.3883
OG0013611,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.42474,-2484.35633,26,3.38447,0.21006,0.0721,0.3433
OG0013800,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.77338,-6503.56978,26,3.92162,0.37803,0.18,0.4762
OG0011502,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.30261,-733.914404,26,9.50461,0.0609,0.0178,0.2928
OG0010424,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.65261,-4603.926948,26,2.4013,0.39494,0.1521,0.3852
OG0007011,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47556,-2699.788805,26,2.41863,0.19213,0.0752,0.3913
OG0006255,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.44066,-793.366331,26,3.16773,0.05675,0.028,0.4931
OG0005674,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.37762,-2707.794601,26,1.68501,0.38742,0.3331,0.8597
OG0011748,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71147,-10113.236623,26,2.35567,0.18438,0.1187,0.644
OG0009188,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.04264,-1860.77533,26,2.6637,0.21116,0.1726,0.8176
OG0013612,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63977,-1608.7531,26,2.39699,0.31322,0.1289,0.4115
OG0008335,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56605,-3198.433462,26,3.48193,0.28098,0.1092,0.3886
OG0011139,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.27665,-9363.458709,26,2.88649,0.16435,0.1902,1.1575
OG0009063,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.58965,-3514.498936,26,3.08358,0.22451,0.1003,0.4468
OG0008659,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.76425,-2254.880867,26,2.44324,0.19477,0.3193,1.6396
OG0006491,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.77717,-2523.590652,26,2.21206,0.27759,0.1622,0.5844
OG0009357,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,4.0107,-2774.617143,26,1.77034,0.20321,0.6732,3.3129
OG0005853,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52478,-1478.513093,26,3.17706,0.08117,0.0582,0.7166
OG0006392,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.87276,-3348.767995,26,3.17814,0.25805,0.1617,0.6266
OG0012942,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.33337,-2169.69622,26,2.90182,0.04556,0.0178,0.3897
OG0006450,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.78256,-2128.33163,26,2.68547,0.37629,0.1839,0.4887
OG0008336,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55602,-2847.041987,26,2.4027,0.23454,0.1049,0.4472
OG0013076,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.77787,-5346.543546,26,2.30071,0.16151,0.4749,2.9406
OG0006878,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45657,-1678.731247,26,3.02242,0.1797,0.0714,0.3973
OG0005228,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.79246,-2877.18632,26,2.61732,0.28658,0.3559,1.2419
OG0012087,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.70082,-7665.774447,26,3.81835,0.28095,0.1371,0.4881
OG0007662,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71937,-1896.789767,26,3.21368,0.24856,0.1318,0.5303
OG0013635,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64915,-6258.544457,26,4.02031,0.17036,0.0856,0.5027
OG0012741,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.08076,-4525.043312,26,4.44134,0.35297,0.2334,0.6613
OG0011493,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63011,-1710.434944,26,4.11327,0.12004,0.0667,0.5556
OG0011119,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.69154,-2349.871123,26,3.28898,0.19701,0.2702,1.3716
OG0014105,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.01088,-3134.779809,26,2.57661,0.34225,0.2188,0.6394
OG0008303,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.88485,-3765.25114,26,2.41415,0.65439,0.5486,0.8384
OG0009779,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.09771,-9135.221213,26,2.69665,0.61969,0.3145,0.5075
OG0012348,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.81535,-994.26104,26,1.23964,0.42089,0.4599,1.0926
OG0005415,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.55435,-4968.892247,26,3.17021,0.14972,0.1976,1.3195
OG0010862,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.11464,-677.088718,26,2.69468,0.30774,0.2303,0.7484
OG0008255,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.3606,-1459.051786,26,2.82924,0.09348,0.0341,0.3644
OG0006988,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.84706,-1771.354402,26,3.25929,0.22175,0.137,0.6178
OG0009656,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43488,-7888.970541,26,3.79618,0.11504,0.0478,0.4153
OG0012612,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.72713,-4192.006882,26,3.00999,0.21084,0.1211,0.5743
OG0008063,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.4747,-3694.072564,26,3.69918,0.15294,0.0591,0.3862
OG0005340,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.0269,-5376.745439,26,2.84357,0.50767,0.2781,0.5479
OG0013144,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00302,-3582.745585,26,3.1214,0.52224,0.2677,0.5126
OG0013240,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.32656,-1913.170082,26,3.41745,0.48178,0.3431,0.7121
OG0011028,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76112,-4845.175346,26,2.80128,0.3767,0.1807,0.4798
OG0006061,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.83512,-3470.378266,26,2.56729,0.29962,0.1762,0.588
OG0012036,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.57664,-3807.049689,26,2.97197,0.21385,0.0923,0.4315
OG0013086,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.50928,-7034.401149,26,1.80196,0.2107,0.4552,2.1606
OG0011046,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.44522,-2063.005287,26,3.21181,0.13895,0.0571,0.4108
