file,null,alt,df,lrt,pval,note
OG0007323,M0,bsA,3,183.70077200000014,0.0,
OG0007323,M0,bsA1,2,183.7006539999984,0.0,
OG0006543,bsA1,bsA,1,0.0,1.0,
OG0006543,M0,bsA,3,81.76495199999954,0.0,
OG0006543,M0,bsA1,2,81.76495199999954,0.0,
OG0007363,bsA1,bsA,1,74.08882400000039,0.0,
OG0007363,M0,bsA,3,192.7331979999999,0.0,
OG0007363,M0,bsA1,2,118.64437399999952,0.0,
OG0005865,bsA1,bsA,1,0.0,1.0,
OG0005865,M0,bsA,3,21.09292800000003,0.0001007000354484866,
OG0005865,M0,bsA1,2,21.09292800000003,2.628626496170572e-05,
OG0012970,bsA1,bsA,1,259.8691660000004,0.0,
OG0012970,M0,bsA,3,476.7770680000003,0.0,
OG0012970,M0,bsA1,2,216.90790199999992,0.0,
OG0009000,bsA1,bsA,1,3.110551999998279,0.0777865933775026,
OG0009000,M0,bsA,3,43.16664200000014,2.2684515377235925e-09,
OG0009000,M0,bsA1,2,40.05609000000186,2.004151622436723e-09,
OG0009329,bsA1,bsA,1,29.958505999999943,4.41391346805986e-08,
OG0009329,M0,bsA,3,104.9798380000002,0.0,
OG0009329,M0,bsA1,2,75.02133200000026,0.0,
OG0009853,bsA1,bsA,1,66.76370399999996,3.3306690738754696e-16,
OG0009853,M0,bsA,3,105.30377199999975,0.0,
OG0009853,M0,bsA1,2,38.54006799999979,4.276914489231842e-09,
OG0013159,bsA1,bsA,1,0.0,1.0,
OG0013159,M0,bsA,3,215.78740600000037,0.0,
OG0013159,M0,bsA1,2,215.78740600000037,0.0,
OG0006473,bsA1,bsA,1,156.918232,0.0,
OG0006473,M0,bsA,3,284.04525999999987,0.0,
OG0006473,M0,bsA1,2,127.12702799999988,0.0,
OG0011985,bsA1,bsA,1,205.12536999999975,0.0,
OG0011985,M0,bsA,3,416.44043200000124,0.0,
OG0011985,M0,bsA1,2,211.3150620000015,0.0,
OG0012492,bsA1,bsA,1,3.1578260000005685,0.07556374939651667,
OG0012492,M0,bsA,3,19.77705800000058,0.00018879115318282125,
OG0012492,M0,bsA1,2,16.61923200000001,0.00024613854241739563,
OG0009593,bsA1,bsA,1,1.119513999999981,0.2900231263720795,
OG0009593,M0,bsA,3,22.797207999999955,4.451031992569465e-05,
OG0009593,M0,bsA1,2,21.677693999999974,1.962223884477421e-05,
OG0010236,bsA1,bsA,1,0.0,1.0,
OG0010236,M0,bsA,3,25.371094000000085,1.2913703165695622e-05,
OG0010236,M0,bsA1,2,25.371094000000085,3.0955436901569655e-06,
OG0012963,bsA1,bsA,1,,,lnl1 < lnl0
OG0012963,M0,bsA,3,67.62832199999866,1.3766765505351941e-14,
OG0012963,M0,bsA1,2,67.62844799999948,2.1094237467877974e-15,
OG0012269,bsA1,bsA,1,5.179777999999715,0.022851243346704853,
OG0012269,M0,bsA,3,56.092937999999776,4.013456234019941e-12,
OG0012269,M0,bsA1,2,50.91316000000006,8.797296224827278e-12,
OG0005301,bsA1,bsA,1,0.0,1.0,
OG0005301,M0,bsA,3,29.476260000000366,1.7784257183572905e-06,
OG0005301,M0,bsA1,2,29.476260000000366,3.97476509594874e-07,
OG0011810,bsA1,bsA,1,,,lnl1 < lnl0
OG0011810,M0,bsA,3,124.63657000000057,0.0,
OG0011810,M0,bsA1,2,125.01335999999992,0.0,
OG0011769,bsA1,bsA,1,0.0,1.0,
OG0011769,M0,bsA,3,27.413250000000062,4.822400712867214e-06,
OG0011769,M0,bsA1,2,27.413250000000062,1.1150347362098856e-06,
OG0009477,bsA1,bsA,1,29.44933999999921,5.7397582797769076e-08,
OG0009477,M0,bsA,3,217.88865200000146,0.0,
OG0009477,M0,bsA1,2,188.43931200000225,0.0,
OG0005139,bsA1,bsA,1,1.2250679999997374,0.268368343192261,
OG0005139,M0,bsA,3,52.841841999999815,1.981370623127532e-11,
OG0005139,M0,bsA1,2,51.61677400000008,6.1881610946556975e-12,
OG0006753,bsA1,bsA,1,345.4921139999997,0.0,
OG0006753,M0,bsA,3,723.2328040000002,0.0,
OG0006753,M0,bsA1,2,377.74069000000054,0.0,
OG0008015,bsA1,bsA,1,413.7263519999997,0.0,
OG0008015,M0,bsA,3,605.2820700000011,0.0,
OG0008015,M0,bsA1,2,191.55571800000143,0.0,
OG0009184,bsA1,bsA,1,,,lnl1 < lnl0
OG0009184,M0,bsA,3,37.34236199999941,3.8944429125997715e-08,
OG0009184,M0,bsA1,2,37.34236599999895,7.78409725565865e-09,
OG0011575,bsA1,bsA,1,53.692896000000474,2.3436808049837055e-13,
OG0011575,M0,bsA,3,267.1113340000011,0.0,
OG0011575,M0,bsA1,2,213.4184380000006,0.0,
OG0007211,bsA1,bsA,1,,,lnl1 < lnl0
OG0007211,M0,bsA,3,135.1019639999995,0.0,
OG0007211,M0,bsA1,2,135.10196600000017,0.0,
OG0009720,bsA1,bsA,1,55.548092,9.114931032172535e-14,
OG0009720,M0,bsA,3,170.05929399999968,0.0,
OG0009720,M0,bsA1,2,114.51120199999968,0.0,
OG0011938,bsA1,bsA,1,37.96351199999981,7.208013075299391e-10,
OG0011938,M0,bsA,3,82.97119599999996,0.0,
OG0011938,M0,bsA1,2,45.007684000000154,1.685409589669007e-10,
OG0011469,bsA1,bsA,1,44.68575799999962,2.3133384097207e-11,
OG0011469,M0,bsA,3,92.91710199999943,0.0,
OG0011469,M0,bsA1,2,48.23134399999981,3.362765621517383e-11,
OG0013868,bsA1,bsA,1,59.92823999999746,9.880984919163893e-15,
OG0013868,M0,bsA,3,178.5802679999979,0.0,
OG0013868,M0,bsA1,2,118.65202800000043,0.0,
OG0005378,bsA1,bsA,1,0.0,1.0,
OG0005378,M0,bsA,3,52.787059999999656,2.0353718710452995e-11,
OG0005378,M0,bsA1,2,52.787059999999656,3.4469094245537235e-12,
OG0011782,bsA1,bsA,1,5.854119999999966,0.01554062665283129,
OG0011782,M0,bsA,3,19.805653999999777,0.0001862336387362662,
OG0011782,M0,bsA1,2,13.95153399999981,0.000934249523157793,
OG0008031,bsA1,bsA,1,3.99999953515362e-06,0.998404232034963,
OG0008031,M0,bsA,3,43.5230360000005,1.905670399260373e-09,
OG0008031,M0,bsA1,2,43.52303200000097,3.5407365928108447e-10,
OG0005996,bsA1,bsA,1,0.0,1.0,
OG0005996,M0,bsA,3,1.2297759999996742,0.7458720107786969,
OG0005996,M0,bsA1,2,1.2297759999996742,0.5407014504807055,
OG0010704,bsA1,bsA,1,0.0,1.0,
OG0010704,M0,bsA,3,19.527968000000328,0.00021259996901901168,
OG0010704,M0,bsA1,2,19.527968000000328,5.748514450354403e-05,
OG0010888,bsA1,bsA,1,617.1691879999998,0.0,
OG0010888,M0,bsA,3,1060.5896140000004,0.0,
OG0010888,M0,bsA1,2,443.4204260000006,0.0,
OG0009363,bsA1,bsA,1,11.241315999999642,0.0007999641570206606,
OG0009363,M0,bsA,3,57.40632200000073,2.1046497877819093e-12,
OG0009363,M0,bsA1,2,46.165006000001085,9.449230287117416e-11,
OG0013703,bsA1,bsA,1,9.773622000000614,0.001770333539268587,
OG0013703,M0,bsA,3,168.4175419999956,0.0,
OG0013703,M0,bsA1,2,158.64391999999498,0.0,
OG0012466,bsA1,bsA,1,299.1909559999999,0.0,
OG0012466,M0,bsA,3,562.2612460000005,0.0,
OG0012466,M0,bsA1,2,263.07029000000057,0.0,
OG0013442,bsA1,bsA,1,0.0,1.0,
OG0013442,M0,bsA,3,14.103904000000512,0.0027670794772403084,
OG0013442,M0,bsA1,2,14.103904000000512,0.0008657174264933287,
OG0006458,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0006458,M0,bsA,3,16.18445199999951,0.0010393925525391534,
OG0006458,M0,bsA1,2,16.184449999999742,0.000305908353266493,
OG0009559,bsA1,bsA,1,,,lnl1 < lnl0
OG0009559,M0,bsA,3,85.37483799999973,0.0,
OG0009559,M0,bsA1,2,85.3748400000004,0.0,
OG0012655,bsA1,bsA,1,2.2000000171829015e-05,0.9962576033890016,
OG0012655,M0,bsA,3,219.01507599999968,0.0,
OG0012655,M0,bsA1,2,219.0150539999995,0.0,
OG0009335,bsA1,bsA,1,123.62551600000006,0.0,
OG0009335,M0,bsA,3,232.2657419999996,0.0,
OG0009335,M0,bsA1,2,108.64022599999953,0.0,
OG0010874,bsA1,bsA,1,186.081596,0.0,
OG0010874,M0,bsA,3,389.7177899999997,0.0,
OG0010874,M0,bsA1,2,203.6361939999997,0.0,
OG0005451,bsA1,bsA,1,28.161866000000373,1.1158147594780843e-07,
OG0005451,M0,bsA,3,126.29785400000037,0.0,
OG0005451,M0,bsA1,2,98.135988,0.0,
OG0011018,bsA1,bsA,1,0.0,1.0,
OG0011018,M0,bsA,3,82.92352800000026,0.0,
OG0011018,M0,bsA1,2,82.92352800000026,0.0,
OG0012154,bsA1,bsA,1,22.44922399999996,2.1577264724959022e-06,
OG0012154,M0,bsA,3,88.5141480000002,0.0,
OG0012154,M0,bsA1,2,66.06492400000025,4.551914400963142e-15,
OG0008315,bsA1,bsA,1,0.0,1.0,
OG0008315,M0,bsA,3,40.38039800000024,8.849417754142053e-09,
OG0008315,M0,bsA1,2,40.38039800000024,1.7041507094361918e-09,
OG0008615,bsA1,bsA,1,,,lnl1 < lnl0
OG0008615,M0,bsA,3,132.90412199999992,0.0,
OG0008615,M0,bsA1,2,132.90413999999873,0.0,
OG0012836,bsA1,bsA,1,173.93775000000096,0.0,
OG0012836,M0,bsA,3,324.8954759999997,0.0,
OG0012836,M0,bsA1,2,150.95772599999873,0.0,
OG0009611,bsA1,bsA,1,0.07776000000012573,0.7803562567174429,
OG0009611,M0,bsA,3,35.137666000000536,1.1393313725793774e-07,
OG0009611,M0,bsA1,2,35.05990600000041,2.436902446500966e-08,
OG0012667,bsA1,bsA,1,0.0,1.0,
OG0012667,M0,bsA,3,22.716347999999925,4.627089502606818e-05,
OG0012667,M0,bsA1,2,22.716347999999925,1.1673677932644289e-05,
OG0012917,bsA1,bsA,1,205.83162999999968,0.0,
OG0012917,M0,bsA,3,247.09398000000056,0.0,
OG0012917,M0,bsA1,2,41.26235000000088,1.0964643637478844e-09,
OG0012465,bsA1,bsA,1,7.413158000000294,0.00647485703375672,
OG0012465,M0,bsA,3,76.16454199999953,2.220446049250313e-16,
OG0012465,M0,bsA1,2,68.75138399999923,1.2212453270876722e-15,
OG0013908,bsA1,bsA,1,,,lnl1 < lnl0
OG0013908,M0,bsA,3,10.447950000000674,0.015118171296066074,
OG0013908,M0,bsA1,2,10.447952000000441,0.005385872270329828,
OG0010373,bsA1,bsA,1,0.0,1.0,
OG0010373,M0,bsA,3,33.907536000000164,2.0722620086566224e-07,
OG0010373,M0,bsA1,2,33.907536000000164,4.33582864056703e-08,
OG0007597,bsA1,bsA,1,0.0,1.0,
OG0007597,M0,bsA,3,66.90510399999948,1.965094753586527e-14,
OG0007597,M0,bsA1,2,66.90510399999948,2.9976021664879227e-15,
OG0007696,bsA1,bsA,1,8.086323999999877,0.004460053525058405,
OG0007696,M0,bsA,3,66.68518200000017,2.1871393585115584e-14,
OG0007696,M0,bsA1,2,58.59885800000029,1.8851586958135158e-13,
OG0006387,bsA1,bsA,1,0.0,1.0,
OG0006387,M0,bsA,3,26.014815999999882,9.469525104388588e-06,
OG0006387,M0,bsA1,2,26.014815999999882,2.243646755606399e-06,
OG0007674,bsA1,bsA,1,81.21233600000005,0.0,
OG0007674,M0,bsA,3,127.69008200000007,0.0,
OG0007674,M0,bsA1,2,46.477746000000025,8.081380009627992e-11,
OG0005649,bsA1,bsA,1,0.0,1.0,
OG0005649,M0,bsA,3,67.8536980000008,1.2323475573339238e-14,
OG0005649,M0,bsA1,2,67.8536980000008,1.887379141862766e-15,
OG0005150,bsA1,bsA,1,44.78867199999968,2.194888715223442e-11,
OG0005150,M0,bsA,3,213.11652400000003,0.0,
OG0005150,M0,bsA1,2,168.32785200000035,0.0,
OG0012171,bsA1,bsA,1,80.95813799999996,0.0,
OG0012171,M0,bsA,3,213.12887799999953,0.0,
OG0012171,M0,bsA1,2,132.17073999999957,0.0,
OG0011757,bsA1,bsA,1,0.0,1.0,
OG0011757,M0,bsA,3,10.56897200000003,0.014300245917620358,
OG0011757,M0,bsA1,2,10.56897200000003,0.005069637312164921,
OG0010671,bsA1,bsA,1,0.0,1.0,
OG0010671,M0,bsA,3,55.556972000000314,5.222600130139199e-12,
OG0010671,M0,bsA1,2,55.556972000000314,8.628653347386717e-13,
OG0011830,bsA1,bsA,1,1.0689619999993738,0.3011800231446843,
OG0011830,M0,bsA,3,15.07730999999876,0.0017517599608999346,
OG0011830,M0,bsA1,2,14.008347999999387,0.0009080837027196642,
OG0010313,bsA1,bsA,1,0.0,1.0,
OG0010313,M0,bsA,3,33.84060599999975,2.1407828332264955e-07,
OG0010313,M0,bsA1,2,33.84060599999975,4.483382320952245e-08,
OG0011679,bsA1,bsA,1,418.1000239999994,0.0,
OG0011679,M0,bsA,3,712.417042000001,0.0,
OG0011679,M0,bsA1,2,294.31701800000155,0.0,
OG0011710,bsA1,bsA,1,82.6230140000007,0.0,
OG0011710,M0,bsA,3,194.35858200000075,0.0,
OG0011710,M0,bsA1,2,111.73556800000006,0.0,
OG0006792,bsA1,bsA,1,2.7260720000012952,0.0987218180650925,
OG0006792,M0,bsA,3,57.83195800000067,1.7073009672685657e-12,
OG0006792,M0,bsA1,2,55.10588599999937,1.08124620368244e-12,
OG0007512,bsA1,bsA,1,38.963551999999254,4.317923796293144e-10,
OG0007512,M0,bsA,3,92.85755599999902,0.0,
OG0007512,M0,bsA1,2,53.89400399999977,1.981859121258367e-12,
OG0006347,bsA1,bsA,1,49.615954000000784,1.8698376180736886e-12,
OG0006347,M0,bsA,3,197.61076999999932,0.0,
OG0006347,M0,bsA1,2,147.99481599999854,0.0,
OG0010973,bsA1,bsA,1,16.74806399999943,4.268579733479605e-05,
OG0010973,M0,bsA,3,230.1750519999987,0.0,
OG0010973,M0,bsA1,2,213.42698799999926,0.0,
OG0005385,bsA1,bsA,1,1.225007999999434,0.26838006441493323,
OG0005385,M0,bsA,3,76.45465400000012,2.220446049250313e-16,
OG0005385,M0,bsA1,2,75.22964600000068,0.0,
OG0013204,bsA1,bsA,1,0.0,1.0,
OG0013204,M0,bsA,3,17.921213999999964,0.00045661637753102724,
OG0013204,M0,bsA1,2,17.921213999999964,0.00012836831051654674,
OG0005614,bsA1,bsA,1,,,lnl1 < lnl0
OG0005614,M0,bsA,3,9.077741999999489,0.028274923452379697,
OG0005614,M0,bsA1,2,9.077753999999914,0.010685399521874306,
OG0005864,bsA1,bsA,1,0.0,1.0,
OG0005864,M0,bsA,3,18.785541999999623,0.000302780287779858,
OG0005864,M0,bsA1,2,18.785541999999623,8.332424455981258e-05,
OG0010863,bsA1,bsA,1,1.5999999959603883e-05,0.9968084702715656,
OG0010863,M0,bsA,3,35.685412000000724,8.727544964504119e-08,
OG0010863,M0,bsA1,2,35.685396000000765,1.7824391629339686e-08,
OG0012050,bsA1,bsA,1,,,lnl1 < lnl0
OG0012050,M0,bsA,3,116.5782679999993,0.0,
OG0012050,M0,bsA1,2,116.57826999999997,0.0,
OG0006034,bsA1,bsA,1,0.0,1.0,
OG0006034,M0,bsA,3,17.673477999999704,0.0005135905161499643,
OG0006034,M0,bsA1,2,17.673477999999704,0.0001452957845287095,
OG0014124,bsA1,bsA,1,0.0,1.0,
OG0014124,M0,bsA,3,87.9244920000001,0.0,
OG0014124,M0,bsA1,2,87.9244920000001,0.0,
OG0013327,bsA1,bsA,1,13.182275999999547,0.00028260931068635475,
OG0013327,M0,bsA,3,51.5307499999999,3.7705838451529416e-11,
OG0013327,M0,bsA1,2,38.34847400000035,4.706896761241808e-09,
OG0009750,bsA1,bsA,1,0.0,1.0,
OG0009750,M0,bsA,3,9.793774000000212,0.020402980941866544,
OG0009750,M0,bsA1,2,9.793774000000212,0.007469800403051341,
OG0006693,bsA1,bsA,1,503.9142119999997,0.0,
OG0006693,M0,bsA,3,735.8919599999999,0.0,
OG0006693,M0,bsA1,2,231.97774800000025,0.0,
OG0007135,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0007135,M0,bsA,3,27.7742760000001,4.050626080220887e-06,
OG0007135,M0,bsA1,2,27.774274000000332,9.308785680062215e-07,
OG0011192,bsA1,bsA,1,12.992012000000614,0.0003128226469093498,
OG0011192,M0,bsA,3,242.01649400000133,0.0,
OG0011192,M0,bsA1,2,229.02448200000072,0.0,
OG0013472,bsA1,bsA,1,0.0,1.0,
OG0013472,M0,bsA,3,59.85529200000019,6.311617894994015e-13,
OG0013472,M0,bsA1,2,59.85529200000019,1.0058620603103918e-13,
OG0005489,bsA1,bsA,1,0.0,1.0,
OG0005489,M0,bsA,3,88.10437600000023,0.0,
OG0005489,M0,bsA1,2,88.10437600000023,0.0,
OG0006698,bsA1,bsA,1,,,lnl1 < lnl0
OG0006698,M0,bsA,3,10.58115799999996,0.01422034217653112,
OG0006698,M0,bsA1,2,10.581160000000637,0.005038836886598896,
OG0005274,bsA1,bsA,1,0.0,1.0,
OG0005274,M0,bsA,3,80.3924820000002,0.0,
OG0005274,M0,bsA1,2,80.3924820000002,0.0,
OG0005802,bsA1,bsA,1,0.0,1.0,
OG0005802,M0,bsA,3,47.832134000000224,2.3120361181128146e-10,
OG0005802,M0,bsA1,2,47.832134000000224,4.1056713584453064e-11,
OG0014078,bsA1,bsA,1,32.761303999999654,1.0419858864629816e-08,
OG0014078,M0,bsA,3,1692.5750620000035,0.0,
OG0014078,M0,bsA1,2,1659.8137580000039,0.0,
OG0011870,bsA1,bsA,1,2.0000006770715117e-06,0.9988716210180326,
OG0011870,M0,bsA,3,20.926306000000295,0.00010905191959575955,
OG0011870,M0,bsA1,2,20.926303999999618,2.8570038333008974e-05,
OG0014133,bsA1,bsA,1,0.0,1.0,
OG0014133,M0,bsA,3,3.33763399999998,0.3424389464337012,
OG0014133,M0,bsA1,2,3.33763399999998,0.18846989369420697,
OG0005455,bsA1,bsA,1,5.228610000000117,0.022218281403972084,
OG0005455,M0,bsA,3,60.32922999999937,4.99933427988708e-13,
OG0005455,M0,bsA1,2,55.10061999999925,1.0840217612440028e-12,
OG0007938,bsA1,bsA,1,0.0,1.0,
OG0007938,M0,bsA,3,2.644065999999839,0.4498165265805393,
OG0007938,M0,bsA1,2,2.644065999999839,0.26659276757005057,
OG0011212,bsA1,bsA,1,0.0,1.0,
OG0011212,M0,bsA,3,80.01688800000011,0.0,
OG0011212,M0,bsA1,2,80.01688800000011,0.0,
OG0012911,bsA1,bsA,1,0.0,1.0,
OG0012911,M0,bsA,3,34.44915399999991,1.5925363805457948e-07,
OG0012911,M0,bsA1,2,34.44915399999991,3.3072060645622514e-08,
OG0012480,bsA1,bsA,1,52.33441599999969,4.68070027181966e-13,
OG0012480,M0,bsA,3,147.3688460000012,0.0,
OG0012480,M0,bsA1,2,95.03443000000152,0.0,
OG0012532,bsA1,bsA,1,40.47366199999851,1.9928436678640082e-10,
OG0012532,M0,bsA,3,189.64056399999936,0.0,
OG0012532,M0,bsA1,2,149.16690200000085,0.0,
OG0005621,bsA1,bsA,1,30.2899239999997,3.7205363345726994e-08,
OG0005621,M0,bsA,3,77.13392199999998,1.1102230246251565e-16,
OG0005621,M0,bsA1,2,46.84399800000028,6.72907285448332e-11,
OG0013168,bsA1,bsA,1,0.0,1.0,
OG0013168,M0,bsA,3,55.11288799999966,6.495803894779328e-12,
OG0013168,M0,bsA1,2,55.11288799999966,1.0774714453987144e-12,
OG0013048,bsA1,bsA,1,0.0,1.0,
OG0013048,M0,bsA,3,152.82807599999978,0.0,
OG0013048,M0,bsA1,2,152.82807599999978,0.0,
OG0010158,bsA1,bsA,1,0.0,1.0,
OG0010158,M0,bsA,3,13.153879999999845,0.00431537700758533,
OG0010158,M0,bsA1,2,13.153879999999845,0.001392102617943758,
OG0005409,bsA1,bsA,1,34.07347599999957,5.306975303653871e-09,
OG0005409,M0,bsA,3,412.4654179999998,0.0,
OG0005409,M0,bsA1,2,378.3919420000002,0.0,
OG0008369,bsA1,bsA,1,50.11881200000062,1.4471757125988916e-12,
OG0008369,M0,bsA,3,109.20309799999995,0.0,
OG0008369,M0,bsA1,2,59.08428599999934,1.4788170688007085e-13,
OG0012403,bsA1,bsA,1,3.6954680000017106,0.05456047407328424,
OG0012403,M0,bsA,3,220.5838079999994,0.0,
OG0012403,M0,bsA1,2,216.8883399999977,0.0,
OG0008137,bsA1,bsA,1,6.262294000000111,0.012333440039611565,
OG0008137,M0,bsA,3,37.83207399999992,3.0675749829178756e-08,
OG0008137,M0,bsA1,2,31.56977999999981,1.3954342414912446e-07,
OG0005475,bsA1,bsA,1,0.0,1.0,
OG0005475,M0,bsA,3,17.860474000000067,0.00046997518304470187,
OG0005475,M0,bsA1,2,17.860474000000067,0.000132326659394999,
OG0013988,bsA1,bsA,1,113.3886620000012,0.0,
OG0013988,M0,bsA,3,298.25435800000196,0.0,
OG0013988,M0,bsA1,2,184.86569600000075,0.0,
OG0011441,bsA1,bsA,1,477.9266379999999,0.0,
OG0011441,M0,bsA,3,925.0321199999998,0.0,
OG0011441,M0,bsA1,2,447.10548199999994,0.0,
OG0007521,bsA1,bsA,1,1.0000000202126103e-05,0.9974768716576949,
OG0007521,M0,bsA,3,1.0000000202126103e-05,0.9999999915895832,
OG0007521,M0,bsA1,2,0.0,1.0,
OG0008168,bsA1,bsA,1,1.0724239999999554,0.3003985628544842,
OG0008168,M0,bsA,3,20.594997999999578,0.00012776268965630777,
OG0008168,M0,bsA1,2,19.522573999999622,5.7640391194380136e-05,
OG0012129,bsA1,bsA,1,2.6298920000008366,0.10486884648160766,
OG0012129,M0,bsA,3,37.191892000000735,4.1906981218531314e-08,
OG0012129,M0,bsA1,2,34.5619999999999,3.125770287049079e-08,
OG0011929,bsA1,bsA,1,1.7492620000002717,0.1859695361442747,
OG0011929,M0,bsA,3,8.840001999999913,0.03149554767623097,
OG0011929,M0,bsA1,2,7.090739999999641,0.028857943095175198,
OG0009132,bsA1,bsA,1,0.0,1.0,
OG0009132,M0,bsA,3,38.76775399999997,1.943849381458307e-08,
OG0009132,M0,bsA1,2,38.76775399999997,3.8167101701347406e-09,
OG0010822,bsA1,bsA,1,0.056300000000192085,0.8124425165654157,
OG0010822,M0,bsA,3,120.16896999999972,0.0,
OG0010822,M0,bsA1,2,120.11266999999953,0.0,
OG0011223,bsA1,bsA,1,419.9534079999994,0.0,
OG0011223,M0,bsA,3,745.1907139999994,0.0,
OG0011223,M0,bsA1,2,325.237306,0.0,
OG0012818,bsA1,bsA,1,1.3565359999993234,0.24413872632773848,
OG0012818,M0,bsA,3,89.57957999999962,0.0,
OG0012818,M0,bsA1,2,88.2230440000003,0.0,
OG0006778,bsA1,bsA,1,5.168053999999756,0.02300597370684443,
OG0006778,M0,bsA,3,23.108471999999892,3.833427427846203e-05,
OG0006778,M0,bsA1,2,17.940418000000136,0.00012714161678051283,
OG0007446,bsA1,bsA,1,137.5906240000004,0.0,
OG0007446,M0,bsA,3,490.03053,0.0,
OG0007446,M0,bsA1,2,352.4399059999996,0.0,
OG0006135,bsA1,bsA,1,0.0,1.0,
OG0006135,M0,bsA,3,66.24979800000074,2.708944180085382e-14,
OG0006135,M0,bsA1,2,66.24979800000074,4.107825191113079e-15,
OG0010896,bsA1,bsA,1,0.0,1.0,
OG0010896,M0,bsA,3,0.04620599999998376,0.9973947211299992,
OG0010896,M0,bsA1,2,0.04620599999998376,0.9771618309211673,
OG0008558,bsA1,bsA,1,9.315348000000085,0.0022724221466075,
OG0008558,M0,bsA,3,142.78399200000058,0.0,
OG0008558,M0,bsA1,2,133.4686440000005,0.0,
OG0012243,bsA1,bsA,1,0.0,1.0,
OG0012243,M0,bsA,3,15.909774000000198,0.001183319957543505,
OG0012243,M0,bsA1,2,15.909774000000198,0.00035094290905235415,
OG0006859,bsA1,bsA,1,28.85038600000007,7.819031655476039e-08,
OG0006859,M0,bsA,3,77.42374800000016,1.1102230246251565e-16,
OG0006859,M0,bsA1,2,48.57336200000009,2.834188439493346e-11,
OG0011577,bsA1,bsA,1,0.0,1.0,
OG0011577,M0,bsA,3,29.93630200000007,1.4232966285554483e-06,
OG0011577,M0,bsA1,2,29.93630200000007,3.1580181114598815e-07,
OG0012166,bsA1,bsA,1,0.0,1.0,
OG0012166,M0,bsA,3,20.02422000000115,0.00016779187896076575,
OG0012166,M0,bsA1,2,20.02422000000115,4.4853452213056144e-05,
OG0010367,bsA1,bsA,1,2.7421800000001895,0.09773135790684184,
OG0010367,M0,bsA,3,21.740992000000006,7.38472027458359e-05,
OG0010367,M0,bsA1,2,18.998811999999816,7.489630508250578e-05,
OG0007160,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0007160,M0,bsA,3,16.046101999999337,0.0011095696961089807,
OG0007160,M0,bsA1,2,16.04609999999957,0.00032781864961495266,
OG0005842,bsA1,bsA,1,533.0371340000002,0.0,
OG0005842,M0,bsA,3,970.2942460000004,0.0,
OG0005842,M0,bsA1,2,437.25711200000023,0.0,
OG0006308,bsA1,bsA,1,0.0,1.0,
OG0006308,M0,bsA,3,34.44659799999954,1.5945169529185677e-07,
OG0006308,M0,bsA1,2,34.44659799999954,3.311435381458949e-08,
OG0009129,bsA1,bsA,1,0.0,1.0,
OG0009129,M0,bsA,3,25.082006000000092,1.4842741130727255e-05,
OG0009129,M0,bsA1,2,25.082006000000092,3.5769395408946636e-06,
OG0009128,bsA1,bsA,1,1.8674099999998361,0.17177201041937984,
OG0009128,M0,bsA,3,21.31656000000021,9.048327384930666e-05,
OG0009128,M0,bsA1,2,19.449150000000373,5.979580798798345e-05,
OG0006963,bsA1,bsA,1,46.551869999999326,8.922529382004996e-12,
OG0006963,M0,bsA,3,134.31095199999982,0.0,
OG0006963,M0,bsA1,2,87.75908200000049,0.0,
OG0013921,bsA1,bsA,1,0.0,1.0,
OG0013921,M0,bsA,3,5.111858000000211,0.16378721720057876,
OG0013921,M0,bsA1,2,5.111858000000211,0.07762008949911503,
OG0013548,bsA1,bsA,1,3.999997716164216e-06,0.9984042323977982,
OG0013548,M0,bsA,3,172.76797599999918,0.0,
OG0013548,M0,bsA1,2,172.76797200000146,0.0,
OG0006607,bsA1,bsA,1,,,lnl1 < lnl0
OG0006607,M0,bsA,3,13.354301999999734,0.003929814858372183,
OG0006607,M0,bsA1,2,13.354303999999502,0.0012593595259396961,
OG0009248,bsA1,bsA,1,157.72484599999916,0.0,
OG0009248,M0,bsA,3,302.5479459999988,0.0,
OG0009248,M0,bsA1,2,144.8230999999996,0.0,
OG0010021,bsA1,bsA,1,0.0022939999998925487,0.9617993503768159,
OG0010021,M0,bsA,3,52.45748599999979,2.3927637649023836e-11,
OG0010021,M0,bsA1,2,52.4551919999999,4.069078407553661e-12,
OG0005839,bsA1,bsA,1,0.0,1.0,
OG0005839,M0,bsA,3,21.19489599999997,9.590637833167825e-05,
OG0005839,M0,bsA1,2,21.19489599999997,2.4979676592651323e-05,
OG0006939,bsA1,bsA,1,0.0013899999994464451,0.9702595963068936,
OG0006939,M0,bsA,3,71.18652199999997,2.3314683517128287e-15,
OG0006939,M0,bsA1,2,71.18513200000052,3.3306690738754696e-16,
OG0013583,bsA1,bsA,1,189.10986000000048,0.0,
OG0013583,M0,bsA,3,395.0784139999996,0.0,
OG0013583,M0,bsA1,2,205.96855399999913,0.0,
OG0007281,bsA1,bsA,1,2.523833999999624,0.11213764313154528,
OG0007281,M0,bsA,3,85.50311800000054,0.0,
OG0007281,M0,bsA1,2,82.97928400000092,0.0,
OG0008861,bsA1,bsA,1,0.012660000000323635,0.9104137565435935,
OG0008861,M0,bsA,3,20.041307999999844,0.00016642913742548338,
