file,null,alt,df,lrt,pval,note
OG0011244,bsA1,bsA,1,52.28684200000043,4.796163466380676e-13,
OG0009208,bsA1,bsA,1,150.82121199999983,0.0,
OG0009961,bsA1,bsA,1,0.0,1.0,
OG0010790,bsA1,bsA,1,0.0,1.0,
OG0005968,bsA1,bsA,1,0.08006999999997788,0.7772025713972017,
OG0011937,bsA1,bsA,1,0.0,1.0,
OG0005311,bsA1,bsA,1,66.91851599999973,3.3306690738754696e-16,
OG0010968,bsA1,bsA,1,99.86899600000106,0.0,
OG0009887,bsA1,bsA,1,0.0,1.0,
OG0006535,bsA1,bsA,1,9.023311999997532,0.002665579675749985,
OG0007222,bsA1,bsA,1,0.0,1.0,
OG0011599,bsA1,bsA,1,31.21870200000012,2.305343915764979e-08,
OG0012419,bsA1,bsA,1,0.6352859999988141,0.42542297781972405,
OG0012860,bsA1,bsA,1,0.0,1.0,
OG0008754,bsA1,bsA,1,24.637071999999534,6.920747008809514e-07,
OG0013149,bsA1,bsA,1,36.98333200000161,1.1914340625196473e-09,
OG0010760,bsA1,bsA,1,2.7999999929306796e-05,0.9957780114623074,
OG0011607,bsA1,bsA,1,390.8354840000002,0.0,
OG0012642,bsA1,bsA,1,2.400041999999303,0.12133199278748485,
OG0010097,bsA1,bsA,1,212.716684,0.0,
OG0012992,bsA1,bsA,1,0.002267999996547587,0.9620162842050709,
OG0008849,bsA1,bsA,1,14.707984000000579,0.00012551375097169526,
OG0008553,bsA1,bsA,1,11.717459999999846,0.0006191640732929882,
OG0013398,bsA1,bsA,1,0.0,1.0,
OG0010638,bsA1,bsA,1,0.0,1.0,
OG0013691,bsA1,bsA,1,4.385755999999674,0.03624041688704838,
OG0013869,bsA1,bsA,1,9.061455999999907,0.002610540189847521,
OG0011625,bsA1,bsA,1,11.617739999999685,0.000653257300181731,
OG0010519,bsA1,bsA,1,0.0,1.0,
OG0011550,bsA1,bsA,1,0.0,1.0,
OG0012258,bsA1,bsA,1,228.36087599999883,0.0,
OG0009885,bsA1,bsA,1,21.56640399999924,3.417867212029968e-06,
OG0010847,bsA1,bsA,1,9.30407600000035,0.0022864459355230737,
OG0009070,bsA1,bsA,1,0.02585200000066834,0.8722622896550433,
OG0013089,bsA1,bsA,1,0.0,1.0,
OG0009366,bsA1,bsA,1,5.052698000001328,0.024587623944501535,
OG0008378,bsA1,bsA,1,19.196829999998954,1.1790902925912228e-05,
OG0013557,bsA1,bsA,1,0.14099399999940943,0.7072948346855306,
OG0007949,bsA1,bsA,1,0.0,1.0,
OG0013186,bsA1,bsA,1,65.44522599999982,5.551115123125783e-16,
OG0012340,bsA1,bsA,1,0.0,1.0,
OG0013133,bsA1,bsA,1,,,lnl1 < lnl0
OG0006690,bsA1,bsA,1,3.275685999999041,0.07031352475059216,
OG0012506,bsA1,bsA,1,,,lnl1 < lnl0
OG0006114,bsA1,bsA,1,,,lnl1 < lnl0
OG0006460,bsA1,bsA,1,7.153549999999996,0.0074815754339221385,
OG0010151,bsA1,bsA,1,2.426238000000012,0.11931894366801121,
OG0005744,bsA1,bsA,1,7.094418000000587,0.0077324397501074005,
OG0007966,bsA1,bsA,1,2.7604860000010376,0.09661888153874754,
OG0009513,bsA1,bsA,1,0.0,1.0,
OG0011456,bsA1,bsA,1,0.0,1.0,
OG0006022,bsA1,bsA,1,0.0,1.0,
OG0007896,bsA1,bsA,1,3.100830000001224,0.07825238874468288,
OG0012648,bsA1,bsA,1,0.0,1.0,
OG0006990,bsA1,bsA,1,,,lnl1 < lnl0
OG0005337,bsA1,bsA,1,,,lnl1 < lnl0
OG0007704,bsA1,bsA,1,0.0,1.0,
OG0012577,bsA1,bsA,1,0.018751999999949476,0.8910798478213658,
OG0010111,bsA1,bsA,1,119.94851000000017,0.0,
OG0012151,bsA1,bsA,1,0.0,1.0,
OG0007027,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0007561,bsA1,bsA,1,71.77613399999973,0.0,
OG0011922,bsA1,bsA,1,,,lnl1 < lnl0
OG0006379,bsA1,bsA,1,5.816031999999723,0.01588073219744346,
OG0007845,bsA1,bsA,1,38.1971680000006,6.394516027796726e-10,
OG0005484,bsA1,bsA,1,47.41423799999984,5.746403353157348e-12,
OG0009066,bsA1,bsA,1,0.0,1.0,
OG0009008,bsA1,bsA,1,0.0,1.0,
OG0010929,bsA1,bsA,1,74.95982600000207,0.0,
OG0006467,bsA1,bsA,1,19.992819999999938,7.773349986694988e-06,
OG0007441,bsA1,bsA,1,22.289651999999478,2.344667080045326e-06,
OG0005793,bsA1,bsA,1,0.9059040000011009,0.3412035489578107,
OG0011814,bsA1,bsA,1,60.14632000000165,8.770761894538737e-15,
OG0006993,bsA1,bsA,1,,,lnl1 < lnl0
OG0007754,bsA1,bsA,1,0.0,1.0,
OG0008686,bsA1,bsA,1,9.491915999999947,0.0020637918790940013,
OG0007575,bsA1,bsA,1,0.0,1.0,
OG0007687,bsA1,bsA,1,0.0,1.0,
OG0005334,bsA1,bsA,1,166.60915399999976,0.0,
OG0006317,bsA1,bsA,1,0.0,1.0,
OG0011288,bsA1,bsA,1,16.74806399999943,4.268579733479605e-05,
OG0008954,bsA1,bsA,1,0.0,1.0,
OG0013479,bsA1,bsA,1,53.18649800000003,3.0331293032759277e-13,
OG0011775,bsA1,bsA,1,72.9429340000006,0.0,
OG0009195,bsA1,bsA,1,0.0,1.0,
OG0005719,bsA1,bsA,1,60.42207199999939,7.66053886991358e-15,
OG0011818,bsA1,bsA,1,2.000000222324161e-06,0.9988716211463143,
OG0008418,bsA1,bsA,1,23.534350000001723,1.2270342046871718e-06,
OG0011138,bsA1,bsA,1,,,lnl1 < lnl0
OG0006844,bsA1,bsA,1,2.6651619999993272,0.10256738118490272,
OG0008604,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0006573,bsA1,bsA,1,33.013779999999315,9.150798896406798e-09,
OG0005552,bsA1,bsA,1,0.0,1.0,
OG0007306,bsA1,bsA,1,0.0,1.0,
OG0012669,bsA1,bsA,1,0.6860460000007151,0.407512547677388,
OG0007551,bsA1,bsA,1,29.74521399999867,4.927212171601525e-08,
OG0010009,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0008487,bsA1,bsA,1,0.0,1.0,
OG0009295,bsA1,bsA,1,1.8898260000000846,0.16922154843739812,
OG0013920,bsA1,bsA,1,0.0,1.0,
OG0012035,bsA1,bsA,1,0.0,1.0,
OG0012930,bsA1,bsA,1,22.50422400000025,2.096820114538822e-06,
OG0009905,bsA1,bsA,1,0.0,1.0,
OG0014224,bsA1,bsA,1,0.4565379999985453,0.49924640369042095,
OG0014175,bsA1,bsA,1,3.5799319999987347,0.058481545143930114,
OG0012370,bsA1,bsA,1,1.4556940000002214,0.2276164949984667,
OG0010040,bsA1,bsA,1,16.945184000000154,3.847480078844612e-05,
OG0011700,bsA1,bsA,1,0.0,1.0,
OG0010063,bsA1,bsA,1,16.965157999999974,3.8072123200727503e-05,
OG0008881,bsA1,bsA,1,0.0,1.0,
OG0009686,bsA1,bsA,1,,,lnl1 < lnl0
OG0012070,bsA1,bsA,1,0.0,1.0,
OG0013191,bsA1,bsA,1,25.045404000000417,5.599606658357459e-07,
OG0014303,bsA1,bsA,1,43.915535999999975,3.428568540186916e-11,
OG0011143,bsA1,bsA,1,0.11128999999982625,0.7386802418696485,
OG0006179,bsA1,bsA,1,1.999998858082108e-06,0.9988716215311596,
OG0005967,bsA1,bsA,1,33.06213800000023,8.926006600518122e-09,
OG0013422,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0007040,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0009948,bsA1,bsA,1,,,lnl1 < lnl0
OG0012164,bsA1,bsA,1,75.04464000000007,0.0,
OG0005933,bsA1,bsA,1,130.02058800000123,0.0,
OG0011438,bsA1,bsA,1,0.0,1.0,
OG0007676,bsA1,bsA,1,0.0,1.0,
OG0012645,bsA1,bsA,1,0.0,1.0,
OG0009240,bsA1,bsA,1,60.178953999999976,8.659739592076221e-15,
OG0008504,bsA1,bsA,1,0.0004920000001220615,0.9823035154224686,
OG0008508,bsA1,bsA,1,19.11092000000008,1.2333717498314023e-05,
OG0006910,bsA1,bsA,1,13.362608000001273,0.0002566910971826264,
OG0010224,bsA1,bsA,1,14.032342000002245,0.00017969321624222712,
OG0009949,bsA1,bsA,1,169.55291600000055,0.0,
OG0005577,bsA1,bsA,1,0.0,1.0,
OG0012630,bsA1,bsA,1,0.0,1.0,
OG0013923,bsA1,bsA,1,0.03811200000200188,0.8452184136185094,
OG0005992,bsA1,bsA,1,3.2027539999999135,0.07351438034237034,
OG0013838,bsA1,bsA,1,1.0381580000012036,0.30825025964655517,
OG0006862,bsA1,bsA,1,0.0,1.0,
OG0009749,bsA1,bsA,1,0.9346440000008442,0.33365908498243113,
OG0009300,bsA1,bsA,1,2.0000006770715117e-06,0.9988716210180326,
OG0014065,bsA1,bsA,1,4.397157999999763,0.03599887360598286,
OG0009711,bsA1,bsA,1,0.0,1.0,
OG0007549,bsA1,bsA,1,37.289568000000145,1.0182784615508922e-09,
OG0010121,bsA1,bsA,1,0.0,1.0,
OG0006684,bsA1,bsA,1,1.9999999494757503e-05,0.9964317637068899,
OG0011016,bsA1,bsA,1,206.9751019999967,0.0,
OG0013804,bsA1,bsA,1,0.0,1.0,
OG0008858,bsA1,bsA,1,128.83840400000008,0.0,
OG0012924,bsA1,bsA,1,0.1505339999998796,0.6980255702659908,
OG0010861,bsA1,bsA,1,0.0,1.0,
OG0012666,bsA1,bsA,1,1530.0027800000025,0.0,
OG0014121,bsA1,bsA,1,0.0,1.0,
OG0011851,bsA1,bsA,1,0.001097999999728927,0.9735660684289164,
OG0010515,bsA1,bsA,1,2.0000006770715117e-06,0.9988716210180326,
OG0007273,bsA1,bsA,1,3.310063999999329,0.06885681038613634,
OG0013880,bsA1,bsA,1,75.44255599999997,0.0,
OG0012658,bsA1,bsA,1,40.05286200000046,2.471822746485941e-10,
OG0013660,bsA1,bsA,1,0.7282199999999648,0.3934607649059061,
OG0010933,bsA1,bsA,1,96.8433100000002,0.0,
OG0011396,bsA1,bsA,1,70.15312599999925,0.0,
OG0006243,bsA1,bsA,1,15.103794000000562,0.00010175857048910775,
OG0008119,bsA1,bsA,1,72.60723400000006,0.0,
OG0008267,bsA1,bsA,1,566.4570239999994,0.0,
OG0014161,bsA1,bsA,1,0.006277999999838357,0.936846635799278,
OG0009332,bsA1,bsA,1,11.025854000000436,0.000898498760623534,
OG0007385,bsA1,bsA,1,6.630507999999281,0.010024667096222739,
OG0009095,bsA1,bsA,1,0.0,1.0,
OG0006074,bsA1,bsA,1,4.023874000000433,0.0448605563158776,
OG0006808,bsA1,bsA,1,1.0000001566368155e-05,0.9974768714855877,
OG0011169,bsA1,bsA,1,42.720008000000234,6.316291933927687e-11,
OG0008786,bsA1,bsA,1,0.0,1.0,
OG0011477,bsA1,bsA,1,77.19962200000009,0.0,
OG0013028,bsA1,bsA,1,2.704179999999724,0.10008553124804209,
OG0014113,bsA1,bsA,1,136.39946000000054,0.0,
OG0007115,bsA1,bsA,1,31.616700000000492,1.8780754951208678e-08,
OG0007694,bsA1,bsA,1,0.0,1.0,
OG0007048,bsA1,bsA,1,0.0,1.0,
OG0007852,bsA1,bsA,1,2.1302680000007967,0.14441550435080397,
OG0011067,bsA1,bsA,1,74.8473840000006,0.0,
OG0013059,bsA1,bsA,1,16.34508599999981,5.279287083881368e-05,
OG0006412,bsA1,bsA,1,0.0,1.0,
OG0008702,bsA1,bsA,1,113.39839200000097,0.0,
OG0013107,bsA1,bsA,1,0.0,1.0,
OG0008198,bsA1,bsA,1,5.999998393235728e-06,0.9980455921684855,
OG0007198,bsA1,bsA,1,,,lnl1 < lnl0
OG0008387,bsA1,bsA,1,8.027933999999732,0.004606134956283148,
OG0006930,bsA1,bsA,1,0.0,1.0,
OG0013079,bsA1,bsA,1,86.8145680000016,0.0,
OG0012871,bsA1,bsA,1,138.18551800000023,0.0,
OG0013925,bsA1,bsA,1,2.0000006770715117e-06,0.9988716210180326,
OG0008491,bsA1,bsA,1,6.486013999998249,0.010872649985326999,
OG0009133,bsA1,bsA,1,3.9335699999992357,0.04733136533630755,
OG0012594,bsA1,bsA,1,2.0000006770715117e-06,0.9988716210180326,
OG0008759,bsA1,bsA,1,0.02102799999920535,0.8847027044270166,
OG0008731,bsA1,bsA,1,8.126134000000093,0.004363168464909584,
OG0009964,bsA1,bsA,1,27.405101999999715,1.6499535782088515e-07,
OG0007456,bsA1,bsA,1,207.59701400000085,0.0,
OG0013136,bsA1,bsA,1,1.721295999999711,0.1895263067613201,
OG0012961,bsA1,bsA,1,397.2186300000003,0.0,
OG0007665,bsA1,bsA,1,196.04991599999994,0.0,
OG0007935,bsA1,bsA,1,39.93466399999943,2.626012740591932e-10,
OG0005859,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0005376,bsA1,bsA,1,32.140080000001035,1.4344725740578212e-08,
OG0012479,bsA1,bsA,1,0.0,1.0,
OG0010004,bsA1,bsA,1,0.2221320000007836,0.6374202209652291,
OG0007537,bsA1,bsA,1,0.0,1.0,
OG0005556,bsA1,bsA,1,17.947424000001774,2.2709155179878593e-05,
OG0012651,bsA1,bsA,1,4.226168000000143,0.039805213876495826,
OG0006312,bsA1,bsA,1,0.9560480000000098,0.32818459390769716,
OG0007187,bsA1,bsA,1,2.4312220000001616,0.11894014649918294,
OG0008515,bsA1,bsA,1,0.0,1.0,
OG0009002,bsA1,bsA,1,,,lnl1 < lnl0
OG0007954,bsA1,bsA,1,0.0,1.0,
OG0006184,bsA1,bsA,1,1.8193479999999909,0.17739090569661609,
OG0006970,bsA1,bsA,1,2.1143019999999524,0.1459285743292431,
OG0009415,bsA1,bsA,1,13.499872000000096,0.00023857972750462864,
OG0005874,bsA1,bsA,1,0.0,1.0,
OG0007913,bsA1,bsA,1,55.2621680000002,1.0547118733938987e-13,
OG0007018,bsA1,bsA,1,0.0,1.0,
OG0012605,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0011115,bsA1,bsA,1,13.66167200000018,0.00021887651796681507,
OG0005617,bsA1,bsA,1,74.34045000000015,0.0,
OG0005759,bsA1,bsA,1,3.5221920000003593,0.060552313725462215,
OG0014157,bsA1,bsA,1,7.100887999999941,0.00770457716213524,
OG0012066,bsA1,bsA,1,73.37960999999996,0.0,
OG0010914,bsA1,bsA,1,0.9174199999997654,0.33815330911726693,
OG0011129,bsA1,bsA,1,3.0000000151630957e-05,0.9956298281174578,
OG0010505,bsA1,bsA,1,1.5893139999998311,0.2074241714582915,
OG0013314,bsA1,bsA,1,0.0,1.0,
OG0010007,bsA1,bsA,1,15.866120000000592,6.798494583470927e-05,
OG0008536,bsA1,bsA,1,,,lnl1 < lnl0
OG0014011,bsA1,bsA,1,,,lnl1 < lnl0
OG0012725,bsA1,bsA,1,18.928505999999743,1.3570962330344827e-05,
OG0005595,bsA1,bsA,1,0.0,1.0,
OG0010603,bsA1,bsA,1,0.0,1.0,
OG0010970,bsA1,bsA,1,0.0,1.0,
OG0007755,bsA1,bsA,1,,,lnl1 < lnl0
OG0007051,bsA1,bsA,1,1.405905999999959,0.23573721121565216,
OG0008242,bsA1,bsA,1,13.118739999999889,0.0002923565919378257,
OG0014089,bsA1,bsA,1,19.525268000001233,9.92777431185754e-06,
OG0014217,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0005688,bsA1,bsA,1,0.0,1.0,
OG0013064,bsA1,bsA,1,116.71444599999995,0.0,
OG0012663,bsA1,bsA,1,0.0,1.0,
OG0005458,bsA1,bsA,1,,,lnl1 < lnl0
OG0007716,bsA1,bsA,1,3.3677480000005744,0.0664845779893335,
OG0013000,bsA1,bsA,1,0.0,1.0,
OG0005411,bsA1,bsA,1,105.68623600000001,0.0,
OG0008432,bsA1,bsA,1,5.837483999999677,0.01568824452522899,
OG0010390,bsA1,bsA,1,23.219661999999516,1.4451223827594006e-06,
OG0013393,bsA1,bsA,1,0.0,1.0,
OG0008026,bsA1,bsA,1,165.39152999999988,0.0,
OG0013718,bsA1,bsA,1,1.4576759999999922,0.2273002557054361,
OG0006641,bsA1,bsA,1,1.4725600000001577,0.22494221735124154,
OG0010263,bsA1,bsA,1,0.0,1.0,
OG0012592,bsA1,bsA,1,,,lnl1 < lnl0
OG0007603,bsA1,bsA,1,0.0,1.0,
OG0012119,bsA1,bsA,1,0.008174000000508386,0.9279612701984109,
OG0012840,bsA1,bsA,1,0.0069100000000617,0.9337510265605998,
OG0013365,bsA1,bsA,1,1.7698139999997693,0.1834050996765576,
OG0013298,bsA1,bsA,1,0.0,1.0,
OG0007232,bsA1,bsA,1,0.0,1.0,
OG0008291,bsA1,bsA,1,9.000000045489287e-05,0.9924307159542418,
OG0014129,bsA1,bsA,1,,,lnl1 < lnl0
OG0007573,bsA1,bsA,1,76.8183140000001,0.0,
OG0005532,bsA1,bsA,1,0.0,1.0,
OG0013388,bsA1,bsA,1,0.9074200000004566,0.3407998966131761,
OG0011780,bsA1,bsA,1,8.83106399999997,0.0029614567040232576,
OG0006271,bsA1,bsA,1,36.60043600000063,1.4499927925015754e-09,
OG0013986,bsA1,bsA,1,0.0,1.0,
OG0012865,bsA1,bsA,1,2.0553399999998874,0.151673394377138,
OG0008824,bsA1,bsA,1,1.0000000202126103e-05,0.9974768716576949,
OG0011705,bsA1,bsA,1,102.36684200000309,0.0,
OG0008489,bsA1,bsA,1,23.13184999999976,1.5126425633171792e-06,
OG0011218,bsA1,bsA,1,0.0,1.0,
OG0010359,bsA1,bsA,1,0.0,1.0,
OG0006095,bsA1,bsA,1,0.0,1.0,
OG0006370,bsA1,bsA,1,12.819564000000355,0.000343013647185364,
OG0011237,bsA1,bsA,1,1.0356719999999768,0.30883019093492425,
OG0007821,bsA1,bsA,1,151.01884599999994,0.0,
OG0009596,bsA1,bsA,1,0.0,1.0,
OG0007568,bsA1,bsA,1,36.693669999999656,1.3822755162706812e-09,
OG0012690,bsA1,bsA,1,0.0,1.0,
OG0014236,bsA1,bsA,1,5.457751999999346,0.019481694882680034,
OG0010699,bsA1,bsA,1,3.6205840000002354,0.057068837032233866,
OG0014223,bsA1,bsA,1,0.01220999999986816,0.9120137469662438,
OG0013844,bsA1,bsA,1,0.8737920000003214,0.3499076574463589,
OG0009256,bsA1,bsA,1,0.0,1.0,
OG0011239,bsA1,bsA,1,1.8000000636675395e-05,0.9966148725942314,
OG0005728,bsA1,bsA,1,470.50845800000025,0.0,
OG0006096,bsA1,bsA,1,7.359803999999713,0.006669806190563454,
OG0013819,bsA1,bsA,1,2.537879999999859,0.11114392702879927,
OG0012018,bsA1,bsA,1,45.9612619999989,1.20614629395277e-11,
OG0014077,bsA1,bsA,1,0.4221780000007129,0.5158522605291336,
OG0007745,bsA1,bsA,1,3.529293999999936,0.06029345640248496,
OG0012223,bsA1,bsA,1,0.0,1.0,
OG0006169,bsA1,bsA,1,0.0,1.0,
OG0008997,bsA1,bsA,1,10.585545999999795,0.0011397523084307748,
OG0011286,bsA1,bsA,1,0.0,1.0,
OG0012802,bsA1,bsA,1,,,lnl1 < lnl0
OG0006841,bsA1,bsA,1,0.0,1.0,
OG0009884,bsA1,bsA,1,0.31106999999974505,0.5770243316807089,
OG0014132,bsA1,bsA,1,58.32823199999984,2.220446049250313e-14,
OG0008112,bsA1,bsA,1,56.853141999999934,4.696243394164412e-14,
OG0011255,bsA1,bsA,1,,,lnl1 < lnl0
OG0012545,bsA1,bsA,1,108.84005400000024,0.0,
OG0014112,bsA1,bsA,1,0.19451000000117347,0.6591891946811224,
OG0007316,bsA1,bsA,1,0.0,1.0,
OG0012788,bsA1,bsA,1,0.0,1.0,
OG0011931,bsA1,bsA,1,70.37866000000031,0.0,
OG0012945,bsA1,bsA,1,4.1816280000002735,0.04086442884428343,
OG0006382,bsA1,bsA,1,0.0,1.0,
OG0010677,bsA1,bsA,1,0.0,1.0,
OG0005436,bsA1,bsA,1,12.385363999999754,0.00043271227367847054,
OG0011820,bsA1,bsA,1,1.888072000000193,0.1694195412911177,
OG0006780,bsA1,bsA,1,82.6230140000007,0.0,
OG0013283,bsA1,bsA,1,23.442472000000635,1.2870537614562139e-06,
OG0008982,bsA1,bsA,1,107.761348,0.0,
OG0013036,bsA1,bsA,1,0.0,1.0,
OG0008075,bsA1,bsA,1,0.0,1.0,
OG0011000,bsA1,bsA,1,,,lnl1 < lnl0
OG0007902,bsA1,bsA,1,0.0,1.0,
OG0011002,bsA1,bsA,1,0.0,1.0,
OG0008346,bsA1,bsA,1,0.0,1.0,
OG0008153,bsA1,bsA,1,10.71935399999711,0.0010602068095890704,
OG0013016,bsA1,bsA,1,2.143000000000029,0.14322157301189486,
OG0009311,bsA1,bsA,1,11.45614999999998,0.0007125777747625239,
OG0007583,bsA1,bsA,1,395.04625000000124,0.0,
OG0013455,bsA1,bsA,1,0.0,1.0,
OG0007463,bsA1,bsA,1,56.10381400000006,6.872280522429719e-14,
OG0009549,bsA1,bsA,1,9.161930000000211,0.0024710182307838835,
OG0008862,bsA1,bsA,1,94.63411400000041,0.0,
OG0006326,bsA1,bsA,1,0.0,1.0,
OG0008252,bsA1,bsA,1,0.0,1.0,
OG0005316,bsA1,bsA,1,0.0,1.0,
OG0012409,bsA1,bsA,1,1.7151319999993575,0.1903208713141591,
OG0011689,bsA1,bsA,1,0.0,1.0,
OG0009630,bsA1,bsA,1,26.18081600000005,3.108958305242382e-07,
OG0013571,bsA1,bsA,1,95.51040399999874,0.0,
OG0013600,bsA1,bsA,1,177.91505400000005,0.0,
OG0008005,bsA1,bsA,1,0.0,1.0,
OG0013397,bsA1,bsA,1,9.730803999999807,0.0018120520661787376,
OG0013831,bsA1,bsA,1,1.7234919999996237,0.18924416776705544,
OG0013598,bsA1,bsA,1,0.0,1.0,
OG0007775,bsA1,bsA,1,1.2836040000001958,0.25723000641185,
OG0012149,bsA1,bsA,1,70.86949600000298,0.0,
OG0012684,bsA1,bsA,1,0.0,1.0,
OG0006800,bsA1,bsA,1,75.81563199999982,0.0,
OG0008171,bsA1,bsA,1,6.742798000000221,0.009412688217853016,
OG0010329,bsA1,bsA,1,419.9602699999996,0.0,
OG0011532,bsA1,bsA,1,8.393676000000596,0.003765286677623325,
OG0009373,bsA1,bsA,1,0.0,1.0,
OG0012363,bsA1,bsA,1,0.0,1.0,
OG0006694,bsA1,bsA,1,0.0,1.0,
OG0007587,bsA1,bsA,1,1.6520120000000134,0.1986853082315143,
OG0008366,bsA1,bsA,1,12.855295999999726,0.00033652547118045995,
OG0014147,bsA1,bsA,1,108.92020199999934,0.0,
OG0010564,bsA1,bsA,1,14.40588600000001,0.0001473410505949957,
OG0007455,bsA1,bsA,1,87.10409599999912,0.0,
OG0011828,bsA1,bsA,1,0.006795999999667401,0.9342985342408079,
OG0008286,bsA1,bsA,1,39.48158799999874,3.3116720477011086e-10,
OG0006937,bsA1,bsA,1,,,lnl1 < lnl0
OG0007435,bsA1,bsA,1,0.0,1.0,
OG0010727,bsA1,bsA,1,90.0657880000017,0.0,
OG0008697,bsA1,bsA,1,768.4487360000003,0.0,
OG0006350,bsA1,bsA,1,0.0,1.0,
OG0008343,bsA1,bsA,1,661.4030759999987,0.0,
OG0006605,bsA1,bsA,1,0.48451999999997497,0.48638204438890886,
OG0008977,bsA1,bsA,1,0.0,1.0,
OG0010380,bsA1,bsA,1,10.679986000002827,0.001083008808054231,
OG0010464,bsA1,bsA,1,11.891782000000603,0.0005638215350389775,
OG0006410,bsA1,bsA,1,17.475478000000294,2.9103750463166378e-05,
OG0006856,bsA1,bsA,1,,,lnl1 < lnl0
OG0007278,bsA1,bsA,1,2.424786000000495,0.11942955044865922,
OG0007231,bsA1,bsA,1,10.629453999999896,0.0011130057171417906,
OG0008622,bsA1,bsA,1,0.0,1.0,
OG0007656,bsA1,bsA,1,52.30574799999886,4.74953409934642e-13,
OG0011551,bsA1,bsA,1,0.0,1.0,
OG0006346,bsA1,bsA,1,4.600000102072954e-05,0.9945885250481612,
OG0013785,bsA1,bsA,1,62.74711800000114,2.3314683517128287e-15,
OG0011410,bsA1,bsA,1,84.51469400000042,0.0,
OG0008958,bsA1,bsA,1,180.79399600000033,0.0,
OG0005828,bsA1,bsA,1,85.01232400000026,0.0,
OG0012188,bsA1,bsA,1,9.999999747378752e-06,0.997476871715064,
OG0005786,bsA1,bsA,1,11.276270000002114,0.0007850413049453886,
OG0011678,bsA1,bsA,1,0.0,1.0,
OG0007544,bsA1,bsA,1,,,lnl1 < lnl0
OG0010805,bsA1,bsA,1,0.0,1.0,
OG0006560,bsA1,bsA,1,0.0,1.0,
OG0007635,bsA1,bsA,1,7.66371799999979,0.005634227940380376,
OG0007419,bsA1,bsA,1,70.94602399999985,0.0,
OG0006294,bsA1,bsA,1,49.56397399999969,1.9200196987867457e-12,
OG0006258,bsA1,bsA,1,,,lnl1 < lnl0
OG0011978,bsA1,bsA,1,109.43552799999998,0.0,
OG0013770,bsA1,bsA,1,0.0,1.0,
OG0010160,bsA1,bsA,1,4.000000444648322e-06,0.9984042318535454,
OG0007396,bsA1,bsA,1,33.6987820000013,6.434096144758428e-09,
OG0008678,bsA1,bsA,1,0.6695380000001023,0.4132127276227081,
OG0006881,bsA1,bsA,1,0.0,1.0,
OG0007438,bsA1,bsA,1,,,lnl1 < lnl0
OG0009486,bsA1,bsA,1,22.22929799999838,2.419534547715152e-06,
OG0010452,bsA1,bsA,1,62.24524199999996,2.9976021664879227e-15,
OG0008994,bsA1,bsA,1,0.015002000000094995,0.9025167843734486,
OG0009447,bsA1,bsA,1,14.30465600000025,0.00015547983614394578,
OG0008423,bsA1,bsA,1,108.63873199999989,0.0,
OG0010484,bsA1,bsA,1,0.0,1.0,
OG0007599,bsA1,bsA,1,20.393090000001393,6.305707286768936e-06,
OG0012468,bsA1,bsA,1,0.0,1.0,
OG0013435,bsA1,bsA,1,0.0,1.0,
OG0005571,bsA1,bsA,1,0.0,1.0,
OG0005952,bsA1,bsA,1,0.0,1.0,
OG0009782,bsA1,bsA,1,0.0,1.0,
OG0005465,bsA1,bsA,1,0.0,1.0,
OG0012014,bsA1,bsA,1,0.8616899999997258,0.3532661889077794,
OG0011829,bsA1,bsA,1,6.225579999998445,0.012591765576821068,
OG0007631,bsA1,bsA,1,1.0711559999999736,0.30068447872815607,
OG0005424,bsA1,bsA,1,34.91665200000034,3.441251283931024e-09,
OG0007167,bsA1,bsA,1,4.39191799999935,0.03610966936546156,
OG0006933,bsA1,bsA,1,,,lnl1 < lnl0
OG0007265,bsA1,bsA,1,8.199999865610152e-05,0.9927749468078899,
OG0010058,bsA1,bsA,1,0.0,1.0,
OG0007108,bsA1,bsA,1,3.078685999999834,0.07932458881748483,
OG0010292,bsA1,bsA,1,0.0,1.0,
OG0012566,bsA1,bsA,1,3.7223659999999654,0.05368824379988468,
OG0011337,bsA1,bsA,1,0.0,1.0,
OG0010742,bsA1,bsA,1,2.0000006770715117e-06,0.9988716210180326,
OG0010602,bsA1,bsA,1,134.16253200000028,0.0,
OG0010467,bsA1,bsA,1,11.0894240000016,0.0008682144766414268,
OG0008732,bsA1,bsA,1,11.054548000000068,0.0008846991137202442,
OG0012903,bsA1,bsA,1,0.0,1.0,
OG0005694,bsA1,bsA,1,27.258692000003066,1.77973255577335e-07,
OG0012744,bsA1,bsA,1,4.238018000000011,0.039528287362799785,
OG0014180,bsA1,bsA,1,0.0,1.0,
OG0008662,bsA1,bsA,1,4.382100000000719,0.03631822533886775,
OG0013644,bsA1,bsA,1,,,lnl1 < lnl0
OG0013640,bsA1,bsA,1,421.4648939999988,0.0,
OG0008061,bsA1,bsA,1,13.335632000002079,0.00026041022037148753,
