OG0007421	22	1767	1.245
OG0007324	0	774	0.0
OG0007498	2	2511	0.0796
OG0007545	0	297	0.0
OG0007493	24	597	4.0201
OG0007520	0	786	0.0
OG0007543	0	783	0.0
OG0007663	0	429	0.0
OG0007605	0	219	0.0
OG0007671	0	468	0.0
OG0007620	0	618	0.0
OG0007680	0	816	0.0
OG0007624	24	1299	1.8476
OG0007612	0	441	0.0
OG0007719	0	432	0.0
OG0007655	33	1380	2.3913
OG0007731	33	570	5.7895
OG0007778	0	267	0.0
OG0007823	52	1047	4.9666
OG0007795	25	1773	1.41
OG0007844	11	2850	0.386
OG0007910	0	738	0.0
OG0007939	0	735	0.0
OG0007950	0	753	0.0
OG0007854	48	1275	3.7647
OG0007845	0	417	0.0
OG0007899	0	564	0.0
OG0007959	77	1050	7.3333
OG0007945	0	582	0.0
OG0008082	0	1455	0.0
OG0008098	0	390	0.0
OG0007957	0	690	0.0
OG0008127	0	843	0.0
OG0008040	0	513	0.0
OG0008195	0	948	0.0
OG0008254	0	1872	0.0
OG0008287	20	1272	1.5723
OG0008142	0	447	0.0
OG0008258	0	447	0.0
OG0008300	0	927	0.0
OG0008296	0	606	0.0
OG0008350	0	669	0.0
OG0008374	146	2175	6.7126
OG0008415	0	411	0.0
OG0008386	0	936	0.0
OG0008301	0	1749	0.0
OG0008358	0	372	0.0
OG0008490	242	1680	14.4048
OG0008439	0	1722	0.0
OG0008427	0	504	0.0
OG0008428	8	1542	0.5188
OG0008430	0	594	0.0
OG0008495	0	1344	0.0
OG0008518	0	243	0.0
OG0008570	0	588	0.0
OG0008571	0	711	0.0
OG0008507	89	831	10.71
OG0008621	0	1218	0.0
OG0008643	0	312	0.0
OG0008547	18	2886	0.6237
OG0008589	0	396	0.0
OG0008651	0	741	0.0
OG0008667	0	876	0.0
OG0008676	0	381	0.0
OG0008715	0	759	0.0
OG0008645	0	228	0.0
OG0008730	0	429	0.0
OG0008700	0	525	0.0
OG0008708	0	582	0.0
OG0008786	0	873	0.0
OG0008731	0	687	0.0
OG0008775	0	447	0.0
OG0008826	0	963	0.0
OG0008864	0	249	0.0
OG0008844	0	450	0.0
OG0008792	0	1251	0.0
OG0008796	36	1083	3.3241
OG0008903	0	612	0.0
OG0008895	247	2070	11.9324
OG0008820	0	627	0.0
OG0008815	0	441	0.0
OG0008944	0	309	0.0
OG0008939	0	489	0.0
OG0008979	0	642	0.0
OG0008980	0	897	0.0
OG0008947	0	744	0.0
OG0009002	0	444	0.0
OG0009081	75	2226	3.3693
OG0009105	0	612	0.0
OG0009193	0	636	0.0
OG0009005	57	1029	5.5394
OG0009006	0	465	0.0
OG0009183	0	891	0.0
OG0009098	28	1746	1.6037
OG0009120	0	636	0.0
OG0009209	0	540	0.0
OG0009226	0	486	0.0
OG0009279	0	582	0.0
OG0009229	0	438	0.0
OG0009272	0	195	0.0
OG0009275	0	474	0.0
OG0009364	0	1266	0.0
OG0009379	0	402	0.0
OG0009326	0	297	0.0
OG0009325	0	891	0.0
OG0009388	0	438	0.0
OG0009415	0	315	0.0
OG0009394	0	927	0.0
OG0009389	0	633	0.0
OG0009413	39	2817	1.3845
OG0009457	66	831	7.9422
OG0009425	0	579	0.0
OG0009483	0	315	0.0
OG0009437	0	402	0.0
OG0009586	0	207	0.0
OG0009591	0	255	0.0
OG0009670	0	789	0.0
OG0009722	0	753	0.0
OG0009608	0	402	0.0
OG0009686	3	7107	0.0422
OG0009629	0	351	0.0
OG0009658	0	210	0.0
OG0009634	0	498	0.0
OG0009734	0	324	0.0
OG0009739	36	330	10.9091
OG0009662	0	1167	0.0
OG0009753	0	279	0.0
OG0009792	0	747	0.0
OG0009774	47	3099	1.5166
OG0009768	0	261	0.0
OG0009824	0	675	0.0
OG0009838	483	3033	15.9248
OG0009906	72	675	10.6667
OG0009960	0	453	0.0
OG0009800	0	528	0.0
OG0009819	0	561	0.0
OG0009887	20	1923	1.04
OG0009878	0	579	0.0
OG0009910	75	912	8.2237
OG0009939	102	1671	6.1041
OG0009948	0	552	0.0
OG0009987	32	1710	1.8713
OG0010044	0	273	0.0
OG0010055	0	1536	0.0
OG0010039	12	2052	0.5848
OG0010098	0	510	0.0
OG0010062	0	510	0.0
OG0010148	0	465	0.0
OG0010071	0	1140	0.0
OG0010125	0	546	0.0
OG0010131	0	462	0.0
OG0010121	0	360	0.0
OG0010143	0	339	0.0
OG0010408	0	1092	0.0
OG0010266	0	690	0.0
OG0010289	0	381	0.0
OG0010415	0	1302	0.0
OG0010321	26	360	7.2222
OG0010390	0	270	0.0
OG0010369	0	615	0.0
OG0010465	0	612	0.0
OG0010426	0	411	0.0
OG0010504	0	216	0.0
OG0010453	0	321	0.0
OG0010489	22	1095	2.0091
OG0010517	0	276	0.0
OG0010524	27	1548	1.7442
OG0010609	0	396	0.0
OG0010581	0	444	0.0
OG0010557	0	636	0.0
OG0010559	0	480	0.0
OG0010634	0	516	0.0
OG0010660	52	1953	2.6626
OG0010563	0	1035	0.0
OG0010612	0	390	0.0
OG0010627	0	336	0.0
OG0010641	0	513	0.0
OG0010642	6	633	0.9479
OG0010691	0	501	0.0
OG0010732	0	1419	0.0
OG0010739	0	264	0.0
OG0010703	0	1335	0.0
OG0010933	0	582	0.0
OG0010781	44	1068	4.1199
OG0010976	0	3513	0.0
OG0010707	149	1164	12.8007
OG0010755	0	864	0.0
OG0010892	0	639	0.0
OG0010932	0	606	0.0
OG0010948	6	699	0.8584
OG0011064	0	237	0.0
OG0010998	0	1140	0.0
OG0011004	0	1035	0.0
OG0011111	0	1167	0.0
OG0011015	0	1107	0.0
OG0011151	0	612	0.0
OG0011103	0	1029	0.0
OG0011106	0	867	0.0
OG0011170	0	321	0.0
OG0011153	0	1167	0.0
OG0011168	0	1098	0.0
OG0011127	33	1338	2.4664
OG0011154	0	651	0.0
OG0011177	0	870	0.0
OG0011172	0	672	0.0
OG0011232	0	303	0.0
OG0011220	0	924	0.0
OG0011173	0	693	0.0
OG0011226	0	600	0.0
OG0011361	21	1542	1.3619
OG0011234	35	1818	1.9252
OG0011323	0	504	0.0
OG0011242	0	849	0.0
OG0011381	0	1047	0.0
OG0011343	22	1173	1.8755
OG0011350	0	1104	0.0
OG0011393	0	1140	0.0
OG0011471	0	1101	0.0
OG0011404	0	522	0.0
OG0011501	0	492	0.0
OG0011454	0	1278	0.0
OG0011510	0	1086	0.0
OG0011522	0	792	0.0
OG0011483	0	351	0.0
OG0011502	0	378	0.0
OG0011506	0	729	0.0
OG0011576	0	477	0.0
OG0011537	0	948	0.0
OG0011639	0	843	0.0
OG0011660	0	567	0.0
OG0011652	0	540	0.0
OG0011636	0	618	0.0
OG0011718	30	711	4.2194
OG0011707	0	2145	0.0
OG0011711	0	681	0.0
OG0011675	0	417	0.0
OG0011735	0	1761	0.0
OG0011734	0	930	0.0
OG0011878	0	657	0.0
OG0011766	0	870	0.0
OG0011740	0	414	0.0
OG0011848	0	621	0.0
OG0012042	0	243	0.0
OG0012026	0	396	0.0
OG0012051	14	600	2.3333
OG0012094	0	1209	0.0
OG0011869	69	867	7.9585
OG0012182	0	255	0.0
OG0011993	0	669	0.0
OG0012007	15	1248	1.2019
OG0012213	0	912	0.0
OG0012159	0	225	0.0
OG0012281	0	570	0.0
OG0012327	0	1269	0.0
OG0012409	0	333	0.0
OG0012500	0	741	0.0
OG0012392	0	360	0.0
OG0012420	8	1389	0.576
OG0012444	0	864	0.0
OG0012290	0	1056	0.0
OG0012397	0	846	0.0
OG0012398	0	714	0.0
OG0012562	0	432	0.0
OG0012539	55	831	6.6185
OG0012598	0	1308	0.0
OG0012543	0	432	0.0
OG0012564	0	792	0.0
OG0012600	0	294	0.0
OG0012577	0	276	0.0
OG0012647	90	789	11.4068
OG0012652	0	363	0.0
OG0012611	0	315	0.0
OG0012748	0	303	0.0
OG0012605	0	435	0.0
OG0012763	0	501	0.0
OG0012710	0	783	0.0
OG0012782	0	447	0.0
OG0012793	0	633	0.0
OG0012807	0	294	0.0
OG0012924	0	1149	0.0
OG0012877	0	501	0.0
OG0012843	0	1221	0.0
OG0012882	69	396	17.4242
OG0012972	0	291	0.0
OG0012907	0	618	0.0
OG0013030	0	423	0.0
OG0012974	86	780	11.0256
OG0012931	50	660	7.5758
OG0012933	51	690	7.3913
OG0012987	0	975	0.0
OG0013053	54	2487	2.1713
OG0012948	33	1314	2.5114
OG0013056	0	576	0.0
OG0013121	0	1347	0.0
OG0013092	0	609	0.0
OG0013284	0	279	0.0
OG0013288	28	267	10.4869
OG0013290	0	1212	0.0
OG0013115	0	219	0.0
OG0013132	0	267	0.0
OG0013190	0	687	0.0
OG0013274	0	276	0.0
OG0013418	0	288	0.0
OG0013341	0	471	0.0
OG0013324	48	1134	4.2328
OG0013346	0	777	0.0
OG0013411	0	666	0.0
OG0013388	0	1329	0.0
OG0013426	0	915	0.0
OG0013427	0	678	0.0
OG0013475	71	846	8.3924
OG0013354	0	645	0.0
OG0013468	0	192	0.0
OG0013551	0	516	0.0
OG0013480	0	873	0.0
OG0013489	87	861	10.1045
OG0013604	0	642	0.0
OG0013523	26	1479	1.7579
OG0013549	0	849	0.0
OG0013597	74	1281	5.7767
OG0013554	0	669	0.0
OG0013747	0	531	0.0
OG0013650	0	393	0.0
OG0013741	0	849	0.0
OG0013675	73	1869	3.9058
OG0013764	0	198	0.0
OG0013772	0	465	0.0
OG0013749	0	471	0.0
OG0013892	0	426	0.0
OG0013891	0	381	0.0
OG0013864	0	387	0.0
OG0013971	0	825	0.0
OG0013925	0	345	0.0
OG0013935	0	351	0.0
OG0013974	0	645	0.0
OG0013824	307	2580	11.8992
OG0013976	0	1485	0.0
OG0013952	0	1266	0.0
OG0013972	0	525	0.0
OG0014004	0	627	0.0
OG0013988	0	402	0.0
OG0013992	0	522	0.0
OG0014000	0	840	0.0
OG0014013	0	1548	0.0
OG0014063	59	543	10.8656
OG0014043	45	822	5.4745
OG0014081	0	543	0.0
OG0014076	0	708	0.0
OG0014082	0	456	0.0
OG0014099	0	1569	0.0
OG0014026	0	396	0.0
OG0014040	0	621	0.0
OG0014133	0	477	0.0
OG0014121	0	1230	0.0
OG0014181	0	771	0.0
OG0014125	0	501	0.0
OG0014350	0	747	0.0
OG0014545	0	237	0.0
OG0014410	0	483	0.0
OG0014139	0	873	0.0
OG0014604	0	384	0.0
OG0014217	0	315	0.0
OG0014286	0	504	0.0
OG0014221	0	597	0.0
OG0014676	0	444	0.0
OG0014245	93	1659	5.6058
OG0014579	0	801	0.0
OG0014591	0	417	0.0
OG0014684	0	486	0.0
OG0014692	0	1038	0.0
OG0014730	0	459	0.0
OG0014804	0	357	0.0
OG0015086	0	1344	0.0
OG0014733	0	786	0.0
OG0015125	0	219	0.0
OG0014810	0	837	0.0
OG0014822	0	186	0.0
OG0014926	0	759	0.0
OG0014971	0	405	0.0
OG0014943	0	621	0.0
OG0014977	0	354	0.0
OG0015229	1	1104	0.0906
OG0015077	0	237	0.0
OG0015234	0	465	0.0
OG0015089	0	849	0.0
OG0015244	0	1074	0.0
OG0015171	0	483	0.0
OG0015260	0	981	0.0
OG0015299	0	303	0.0
OG0015330	0	648	0.0
OG0015551	0	759	0.0
OG0015382	91	1557	5.8446
OG0015663	0	270	0.0
OG0015337	0	450	0.0
OG0015378	0	306	0.0
OG0015568	0	291	0.0
OG0015688	97	486	19.9588
OG0015466	0	1470	0.0
OG0015431	0	678	0.0
OG0015481	0	588	0.0
OG0015507	0	405	0.0
OG0015585	0	342	0.0
OG0015596	0	648	0.0
OG0015735	0	231	0.0
OG0015816	0	495	0.0
OG0015819	0	330	0.0
OG0015782	263	516	50.969
OG0015951	0	498	0.0
OG0016086	0	351	0.0
OG0016094	0	306	0.0
OG0016195	0	228	0.0
OG0016408	0	267	0.0
OG0016123	0	249	0.0
OG0016181	0	645	0.0
OG0016350	0	618	0.0
OG0016463	0	333	0.0
OG0016233	0	213	0.0
OG0016392	0	219	0.0
OG0016440	0	270	0.0
OG0016578	0	630	0.0
OG0016570	0	213	0.0
OG0016641	0	663	0.0
OG0016559	0	648	0.0
OG0016606	0	210	0.0
OG0016594	0	201	0.0
OG0016687	0	345	0.0
OG0017052	0	483	0.0
OG0016761	0	411	0.0
OG0017276	22	534	4.1199
OG0016814	0	654	0.0
OG0016741	178	339	52.5074
OG0016971	0	720	0.0
OG0017412	20	489	4.09
OG0017503	0	375	0.0
OG0016948	49	627	7.815
OG0017083	0	159	0.0
OG0017194	0	450	0.0
OG0017284	0	261	0.0
OG0017589	0	300	0.0
OG0017541	0	291	0.0
OG0017643	0	237	0.0
OG0017590	0	543	0.0
OG0017649	0	237	0.0
OG0017599	93	558	16.6667
OG0017989	114	342	33.3333
OG0018023	0	276	0.0
OG0017983	0	180	0.0
OG0017685	0	237	0.0
OG0017781	0	249	0.0
OG0018045	0	192	0.0
OG0017736	0	441	0.0
OG0018026	0	150	0.0
OG0018037	0	348	0.0
OG0018031	0	273	0.0
OG0018058	0	306	0.0
OG0018041	0	333	0.0
OG0018064	0	309	0.0
OG0018046	0	429	0.0
OG0018074	0	249	0.0
OG0018061	0	405	0.0
OG0018079	0	150	0.0
OG0018088	0	315	0.0
OG0018073	0	150	0.0
OG0018090	0	402	0.0
OG0018095	0	333	0.0
OG0018119	0	318	0.0
OG0018107	0	177	0.0
OG0018092	0	192	0.0
OG0018097	0	159	0.0
OG0018113	0	258	0.0
OG0018100	0	201	0.0
OG0018149	189	519	36.4162
OG0018130	0	363	0.0
OG0018158	0	156	0.0
OG0018137	0	309	0.0
OG0018159	0	306	0.0
OG0018147	0	153	0.0
OG0018164	0	357	0.0
OG0018175	0	255	0.0
OG0018169	0	312	0.0
OG0018179	0	168	0.0
OG0018178	0	222	0.0
OG0018182	0	297	0.0
OG0018189	0	315	0.0
OG0018199	0	174	0.0
OG0018200	0	210	0.0
OG0018183	0	330	0.0
OG0018196	0	168	0.0
OG0018230	0	384	0.0
OG0018220	0	300	0.0
OG0018228	0	321	0.0
OG0018224	0	153	0.0
OG0018236	0	210	0.0
OG0018245	0	192	0.0
OG0018240	0	183	0.0
OG0018320	52	501	10.3792
OG0018241	0	159	0.0
OG0018332	0	297	0.0
OG0018336	41	252	16.2698
OG0018358	0	222	0.0
OG0018274	172	390	44.1026
OG0018261	0	303	0.0
OG0018363	0	378	0.0
OG0018345	0	267	0.0
OG0018360	0	450	0.0
OG0018390	0	390	0.0
OG0018391	0	198	0.0
OG0018407	0	156	0.0
OG0018372	0	459	0.0
OG0018382	0	156	0.0
OG0018428	0	303	0.0
OG0018401	0	330	0.0
OG0018419	0	357	0.0
OG0018420	0	327	0.0
OG0018427	0	162	0.0
OG0018449	0	258	0.0
OG0018439	0	297	0.0
OG0018448	49	327	14.9847
OG0018440	0	306	0.0
OG0018459	0	171	0.0
OG0018463	128	354	36.1582
OG0018470	95	336	28.2738
OG0018474	0	186	0.0
OG0018450	0	315	0.0
OG0018456	0	219	0.0
OG0018493	0	423	0.0
OG0018501	0	315	0.0
OG0018495	0	318	0.0
OG0018482	0	258	0.0
OG0018486	42	333	12.6126
OG0018502	0	168	0.0
OG0018500	0	348	0.0
OG0018490	0	303	0.0
OG0018522	0	321	0.0
OG0018547	0	306	0.0
OG0018551	0	294	0.0
OG0018528	0	192	0.0
OG0018558	0	189	0.0
OG0018541	0	435	0.0
OG0018569	0	345	0.0
OG0018560	0	159	0.0
OG0018567	0	312	0.0
OG0018642	0	297	0.0
OG0018576	0	219	0.0
OG0018612	0	327	0.0
OG0018614	0	177	0.0
OG0018691	0	360	0.0
OG0018632	0	198	0.0
OG0018655	0	306	0.0
OG0018656	0	297	0.0
OG0018685	45	366	12.2951
OG0018700	0	222	0.0
OG0018658	0	156	0.0
OG0018713	0	294	0.0
OG0018692	0	156	0.0
OG0018708	0	180	0.0
OG0018728	0	345	0.0
OG0018747	0	258	0.0
OG0018718	0	300	0.0
OG0018721	0	177	0.0
OG0018742	52	387	13.4367
OG0018754	0	300	0.0
OG0018733	0	360	0.0
OG0018783	0	360	0.0
OG0018734	0	240	0.0
OG0018768	0	303	0.0
OG0018757	0	360	0.0
OG0018756	56	225	24.8889
OG0018791	0	300	0.0
OG0018792	0	237	0.0
OG0018814	39	333	11.7117
OG0018835	78	252	30.9524
OG0018874	0	201	0.0
OG0018844	87	324	26.8519
OG0018887	0	219	0.0
OG0018875	0	243	0.0
OG0018905	29	201	14.4279
OG0018870	98	366	26.776
OG0018854	0	162	0.0
OG0018907	0	168	0.0
OG0018873	0	933	0.0
OG0018884	0	171	0.0
OG0018900	42	387	10.8527
OG0018946	0	489	0.0
OG0018902	52	381	13.6483
OG0018955	0	150	0.0
OG0018938	0	303	0.0
OG0018953	0	432	0.0
OG0018970	0	210	0.0
OG0018984	0	306	0.0
OG0018981	0	150	0.0
OG0019000	0	171	0.0
OG0018957	0	240	0.0
OG0019025	0	252	0.0
OG0019008	0	420	0.0
OG0018999	8	738	1.084
OG0019003	0	276	0.0
OG0019023	0	198	0.0
OG0019040	0	318	0.0
OG0019028	0	174	0.0
OG0019036	0	255	0.0
OG0019027	0	171	0.0
OG0019080	0	285	0.0
OG0019097	0	237	0.0
OG0019083	0	243	0.0
OG0019104	0	333	0.0
OG0019084	0	243	0.0
OG0019130	0	198	0.0
OG0019098	0	273	0.0
OG0019207	0	348	0.0
OG0019131	0	315	0.0
OG0019162	0	297	0.0
OG0019170	0	201	0.0
OG0019210	0	207	0.0
OG0019180	66	462	14.2857
OG0019194	0	189	0.0
OG0019185	0	273	0.0
OG0019201	0	219	0.0
OG0019230	33	303	10.8911
OG0019224	43	969	4.4376
OG0019232	0	321	0.0
OG0019246	0	198	0.0
OG0019211	62	453	13.6865
OG0019245	0	240	0.0
OG0019260	0	360	0.0
OG0019256	0	327	0.0
OG0019331	0	300	0.0
OG0019374	131	366	35.7923
OG0019392	145	438	33.105
OG0019384	146	693	21.0678
OG0019268	0	372	0.0
OG0019413	228	984	23.1707
OG0019269	0	204	0.0
OG0019275	0	318	0.0
OG0019333	0	153	0.0
OG0019346	0	288	0.0
OG0019354	0	327	0.0
OG0019361	0	309	0.0
OG0019444	0	222	0.0
OG0019432	39	597	6.5327
OG0019435	0	330	0.0
OG0019465	0	210	0.0
OG0019454	0	321	0.0
OG0019493	0	522	0.0
OG0000896	4	3882	0.103
OG0019524	0	201	0.0
OG0000982	1	423	0.2364
OG0019506	0	240	0.0
OG0001023	453	1779	25.4637
OG0000942	2	1434	0.1395
OG0000965	2	414	0.4831
OG0001010	2	2091	0.0956
OG0001035	4	303	1.3201
OG0001039	41	480	8.5417
OG0001058	3	1506	0.1992
OG0001113	1	720	0.1389
OG0001106	3	1368	0.2193
OG0001081	0	1095	0.0
OG0001091	0	1170	0.0
OG0001101	0	2028	0.0
OG0001136	5	2688	0.186
OG0001167	10	6540	0.1529
OG0001120	6	1686	0.3559
OG0001199	4	1506	0.2656
OG0001243	8	1281	0.6245
OG0001189	9	5217	0.1725
OG0001322	6	2253	0.2663
OG0001227	5	2238	0.2234
OG0001341	9	2841	0.3168
OG0001213	6	6612	0.0907
OG0001255	0	1125	0.0
OG0001310	7	7998	0.0875
OG0001278	1	771	0.1297
OG0001317	2	456	0.4386
OG0001353	3	1233	0.2433
OG0001347	4	2202	0.1817
OG0001349	4	3093	0.1293
OG0001360	4	1431	0.2795
OG0001425	5	2484	0.2013
OG0001383	0	705	0.0
OG0001415	1	2523	0.0396
OG0001433	4	864	0.463
OG0000062	47	1398	3.3619
OG0001461	2	936	0.2137
OG0001477	12	4551	0.2637
OG0000096	2	2064	0.0969
OG0001431	4	2730	0.1465
OG0001437	37	3876	0.9546
OG0001454	1	534	0.1873
OG0001449	3	1194	0.2513
OG0000112	1	774	0.1292
OG0001464	201	942	21.3376
OG0001468	44	2415	1.8219
OG0000274	1	513	0.1949
OG0000109	5	945	0.5291
OG0000349	1	939	0.1065
OG0000166	4	1017	0.3933
OG0000408	2	942	0.2123
OG0000181	2	1317	0.1519
OG0000565	8	645	1.2403
OG0000378	1	1959	0.051
OG0000667	4	1914	0.209
OG0000704	9	1521	0.5917
OG0000722	1	918	0.1089
OG0000698	4	441	0.907
OG0000621	5	933	0.5359
OG0000610	4	954	0.4193
OG0000675	2	1671	0.1197
OG0000715	0	1209	0.0
OG0000738	5	642	0.7788
OG0000765	147	4743	3.0993
OG0000755	3	690	0.4348
OG0000805	3	783	0.3831
OG0000821	136	2958	4.5977
OG0000826	3	3165	0.0948
OG0000828	4	2019	0.1981
OG0000797	24	1059	2.2663
OG0000847	10	1257	0.7955
OG0000882	29	5331	0.544
OG0000836	1	1767	0.0566
OG0000960	2	3495	0.0572
OG0000855	3	747	0.4016
OG0000887	0	2268	0.0
OG0000914	5	1602	0.3121
OG0001037	8	2067	0.387
OG0001053	1	855	0.117
OG0001072	2	663	0.3017
OG0000976	0	879	0.0
OG0001088	11	4764	0.2309
OG0001026	0	1014	0.0
OG0001020	18	8463	0.2127
OG0000988	3	1392	0.2155
OG0001100	1	540	0.1852
OG0001102	6	1413	0.4246
OG0001197	0	894	0.0
OG0001109	0	1008	0.0
OG0001219	2	1422	0.1406
OG0001117	13	4776	0.2722
OG0001135	7	2466	0.2839
OG0001137	34	2046	1.6618
OG0001180	0	2163	0.0
OG0001212	1	1110	0.0901
OG0001244	5	3171	0.1577
OG0001229	0	3294	0.0
OG0001273	60	678	8.8496
OG0001284	10	2181	0.4585
OG0001319	3	1713	0.1751
OG0001311	11	5769	0.1907
OG0001330	23	7173	0.3206
OG0001372	1	1287	0.0777
OG0001346	2	1167	0.1714
OG0001430	12	1692	0.7092
OG0001356	9	2130	0.4225
OG0001350	6	1761	0.3407
OG0001435	4	1452	0.2755
OG0001421	2	1206	0.1658
OG0001414	0	1758	0.0
OG0001432	5	1878	0.2662
OG0001463	8	4578	0.1747
OG0001470	2	1059	0.1889
OG0001443	3	2370	0.1266
OG0001479	1	2148	0.0466
